영업상태명,상세영업상태코드,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
영업/정상,1,영업,02 3099288,49.0,120814.0,서울특별시 서대문구 북가좌동 327-2번지 (지상1층) ,서울특별시 서대문구 응암로 105 (북가좌동(지상1층)),3678.0,화송왕족발N순대국,20200500000000.0,U,2020-05-29 2:40,한식,192226.1585,453330.829,한식,-,-
영업/정상,1,영업,3094113,63.0,120120.0,서울특별시 서대문구 남가좌동 381 동부센트레빌2동상가 2-7a2-7b ,서울특별시 서대문구 거북골로 120 (남가좌동동부센트레빌2동상가 2-7a2-7b),3690.0,장터분식,20210700000000.0,U,2021-07-23 2:40,분식,192480.0294,452634.5577,분식,1435653844,4.2
영업/정상,1,영업,,78.0,120120.0,서울특별시 서대문구 남가좌동 385번지 별동상가동 104-1호 1/2  104-2호 ,서울특별시 서대문구 가재울미래로 2 (남가좌동 별동상가동 104-1호 1/2104-2호),3711.0,부산아지매국밥 가재울뉴타운점,20170600000000.0,I,2018-08-31 23:59,한식,192672.0675,452221.9607,한식,38002574,4.37
영업/정상,1,영업,,116.0,120848.0,서울특별시 서대문구 홍은동 405-8번지 현대빌딩 ,서울특별시 서대문구 모래내로 285 현대빌딩 1층 (홍은동),3663.0,호반으로부터,20190100000000.0,I,2019-01-13 2:20,한식,193697.2781,452831.0747,한식,1419474167,4.31
영업/정상,1,영업,,63.6,120012.0,서울특별시 서대문구 충정로2가 23-1번지 ,서울특별시 서대문구 통일로9안길 36-5 (충정로2가),3735.0,남도복국 6800,20190800000000.0,U,2019-08-03 2:40,한식,196855.3189,451493.4081,한식,-,-
영업/정상,1,영업,,93.47,120859.0,서울특별시 서대문구 홍제동 326-1 1필지 2층 제2호 ,서울특별시 서대문구 통일로 475-1 2층 2호 (홍제동),3636.0,연변양꼬치,20220300000000.0,U,2022-03-16 2:40,식육(숯불구이),194792.4388,454250.4432,식육(숯불구이),338806440,4.38
영업/정상,1,영업,,43.29,120012.0,서울특별시 서대문구 충정로2가 99-26 1층 1호(좌측),서울특별시 서대문구 충정로9길 10-7 지상1층 (충정로2가),3736.0,곧 버거(G.O.A.T BURGER),20220400000000.0,U,2021-12-03 22:02,외국음식전문점(인도태국등),196812.4955,451384.5658,,-,-
영업/정상,1,영업,02  313 8692,44.88,120833.0,서울특별시 서대문구 창천동 5-34번지 ,서울특별시 서대문구 명물길 50-8 (창천동),3777.0,신미불닭발,20100500000000.0,I,2018-08-31 23:59,분식,194577.1792,450704.5157,분식,19882260,4.47
영업/정상,1,영업,,82.92,120806.0,서울특별시 서대문구 남가좌동 325-15번지 2층 ,서울특별시 서대문구 증가로10길 38 2층 (남가좌동),3665.0,청춘보쌈,20170500000000.0,I,2018-08-31 23:59,한식,193242.5531,452951.656,한식,1326644451,-
영업/정상,1,영업,,34.65,120835.0,서울특별시 서대문구 창천동 91-6번지 1층 ,서울특별시 서대문구 성산로22길 4 (창천동 1층),3727.0,미세기,20191000000000.0,U,2019-10-03 2:40,기타,194039.1288,450901.2477,기타,1945376298,4.45
영업/정상,1,영업,203653688,63.0,120818.0,서울특별시 서대문구 북아현동 3-129 지층 ,서울특별시 서대문구 북아현로 58 지층 (북아현동),3750.0,꼬망이,20210800000000.0,U,2021-08-04 2:40,분식,196017.1377,451138.1104,분식,31392301,4.29
영업/정상,1,영업,,60.0,120848.0,서울특별시 서대문구 홍은동 346-2 1층,서울특별시 서대문구 가좌로 139 1층 (홍은동),3675.0,와피 명지대점,20220400000000.0,U,2021-12-03 21:00,기타,193202.6478,453563.2522,,1263972819,4.56
영업/정상,1,영업,02  64062172,66.0,120808.0,서울특별시 서대문구 대현동 53-15번지 ,서울특별시 서대문구 이화여대2가길 24 (대현동),3767.0,레인트리,20170300000000.0,I,2018-08-31 23:59,전통찻집,195179.6876,450680.7129,전통찻집,11678955,-
영업/정상,1,영업,203339393,63.43,120180.0,서울특별시 서대문구 창천동 52-5번지 67 ,서울특별시 서대문구 연세로11길 8 2층 (창천동),3788.0,라화쿵부2,20160400000000.0,I,2018-08-31 23:59,경양식,194324.661,450756.326,경양식,1805237112,-
영업/정상,1,영업,02  392 2101,61.2,120819.0,서울특별시 서대문구 북아현동 130-35 지상1층 ,서울특별시 서대문구 북아현로 20 (북아현동지상1층),3757.0,옛날 산골 두마리 통닭,20210800000000.0,U,2021-08-15 2:40,호프/통닭,196111.054,450765.115,호프/통닭,1886032010,4.33
영업/정상,1,영업,,39.0,120830.0,서울특별시 서대문구 연희동 187-57 ,서울특별시 서대문구 연희로 94 1층 (연희동),3725.0,제이에이치(JH),20220300000000.0,I,2022-03-23 0:22,경양식,193814.2544,451566.3917,경양식,-,-
영업/정상,1,영업,,28.6,120130.0,서울특별시 서대문구 북가좌동 487번지 성공타워 1층 104호 ,서울특별시 서대문구 수색로 56 1층 104호 (북가좌동 성공타워1),3709.0,옛날장터치킨북가좌동점,20161100000000.0,I,2018-08-31 23:59,통닭(치킨),192209.3236,452067.0394,통닭(치킨),1949661062,4.32
영업/정상,1,영업,,33.0,120825.0,서울특별시 서대문구 연희동 189-6 ,서울특별시 서대문구 연희맛로 7-8 1층 (연희동),3707.0,낭만주객,20210400000000.0,I,2021-04-07 0:22,기타,193614.2606,451571.644,기타,1374800693,4.37
영업/정상,1,영업,02  307 7797,46.2,120812.0,서울특별시 서대문구 북가좌동 293-2번지 ,서울특별시 서대문구 증가로25길 20 (북가좌동),3682.0,별미숯불갈비전문점,20100200000000.0,I,2018-08-31 23:59,한식,192253.459,453231.7929,한식,-,-
영업/정상,1,영업,02304 9042,85.13,120807.0,서울특별시 서대문구 남가좌동 344-20 1층 ,서울특별시 서대문구 증가로10길 11 (남가좌동 1층),3665.0,들향기가,20210900000000.0,U,2021-09-08 2:40,한식,193137.1099,452864.044,한식,36721134,4.23
영업/정상,1,영업,,19.3,120813.0,서울특별시 서대문구 북가좌동 300-11 1층 나동 ,서울특별시 서대문구 응암로 70 나동 1층 (북가좌동),3683.0,샘밭골 한분식,20210400000000.0,I,2021-05-01 0:23,한식,192075.3093,452987.9455,한식,1482656615,4.5
영업/정상,1,영업,02  309 1502,54.57,120130.0,서울특별시 서대문구 북가좌동 481번지 디엠씨레미안이편한세상 제3단지 제상가1동 지하102호 ,서울특별시 서대문구 수색로 100 제3단지 상가1동 지층 102호 (북가좌동),3709.0,두리뽈쌀,20170300000000.0,I,2018-08-31 23:59,한식,192028.4159,452265.9522,한식,-,-
영업/정상,1,영업,,57.51,120050.0,서울특별시 서대문구 냉천동 39번지 ,서울특별시 서대문구 독립문로14길 6 (냉천동),3745.0,명지 식당,20170300000000.0,I,2018-08-31 23:59,한식,196726.2713,451644.0601,한식,1831761402,4.41
영업/정상,1,영업,02  308 1014,81.86,120805.0,서울특별시 서대문구 남가좌동 205-7번지 1층 ,서울특별시 서대문구 가재울로 65 1층 (남가좌동),3710.0,썬다인,20161200000000.0,I,2018-08-31 23:59,호프/통닭,192945.5838,452623.0971,호프/통닭,1190131056,4.33
영업/정상,1,영업,,126.69,120090.0,서울특별시 서대문구 홍제동 469 ,서울특별시 서대문구 통일로 397 지3층 303호 (홍제동),3730.0,등촌샤브칼국수,20201100000000.0,U,2020-11-26 2:40,한식,195281.3955,453657.5348,한식,18258850,4.35
영업/정상,1,영업,02  32172165,39.67,120100.0,서울특별시 서대문구 홍은동 48-162 ,서울특별시 서대문구 세검정로1길 11 (홍은동),3615.0,테리맘스키친,20220200000000.0,U,2022-02-18 2:40,중국식,194847.614,454438.103,중국식,1772860090,4.66
영업/정상,1,영업,02  393 9922,358.23,120809.0,서울특별시 서대문구 대현동 104-48번지 은하빌딩 ,서울특별시 서대문구 신촌로 141 은하빌딩 9층 (대현동),3780.0,Lazy Lizard(레이지 리자드),20200200000000.0,I,2020-02-16 0:23,한식,194770.2723,450529.3073,한식,-,-
영업/정상,1,영업,,39.78,120808.0,서울특별시 서대문구 대현동 37-35번지 (지상1층) ,서울특별시 서대문구 이화여대길 77 (대현동(지상1층)),3766.0,벨라프라하,20161000000000.0,I,2018-08-31 23:59,경양식,194995.0258,450754.0752,경양식,13152789,4.68
영업/정상,1,영업,,47.85,120825.0,서울특별시 서대문구 연희동 134-18번지 ,서울특별시 서대문구 연희로 119 1층 (연희동),3708.0,카페 리코(Cafe Rico),20190900000000.0,I,2019-09-05 2:22,경양식,193919.0841,451801.0331,경양식,-,-
영업/정상,1,영업,,54.45,120827.0,서울특별시 서대문구 연희동 708-3 지1층,서울특별시 서대문구 홍연4길 33 지1층 (연희동),3695.0,인더게러지(In the garage),20220600000000.0,U,2021-12-05 23:06,경양식,193651.7456,452569.3408,,-,-
영업/정상,1,영업,203122982,26.4,120837.0,서울특별시 서대문구 충정로3가 31-61번지 ,서울특별시 서대문구 경기대로 25 (충정로3가),3751.0,명문칼국수,20091000000000.0,I,2018-08-31 23:59,한식,196545.2334,451046.6853,한식,20901669,4.31
영업/정상,1,영업,3645353,39.6,120012.0,서울특별시 서대문구 충정로2가 191번지 지하 128호 ,서울특별시 서대문구 충정로 53 (충정로2가지하 128호),3736.0,고향식당,20031200000000.0,I,2018-08-31 23:59,분식,196801.6616,451267.8097,분식,1447258157,4.12
영업/정상,1,영업,203127263,80.1,120809.0,서울특별시 서대문구 대현동 110-1번지 ,서울특별시 서대문구 신촌역로 31 (대현동),3777.0,원두막,20171100000000.0,I,2018-08-31 23:59,분식,194800.2512,450736.8833,분식,1173150439,-
영업/정상,1,영업,,61.56,120837.0,서울특별시 서대문구 충정로3가 120-26번지 지하1층 ,서울특별시 서대문구 경기대로 28 지하1층 (충정로3가),3737.0,다래가,20150800000000.0,I,2018-08-31 23:59,한식,196562.6563,451083.1695,한식,1325754761,4.39
영업/정상,1,영업,02 3385675,26.4,120190.0,서울특별시 서대문구 북아현동 118-85 ,서울특별시 서대문구 북아현로 48 (북아현동),3755.0,민속식당,20211200000000.0,U,2021-12-23 2:40,한식,196043.5642,451055.3789,한식,13154001,4.47
영업/정상,1,영업,,56.58,120834.0,서울특별시 서대문구 창천동 62-26 ,서울특별시 서대문구 연세로5나길 33 (창천동),3787.0,대성이네,20200700000000.0,U,2020-07-24 2:40,한식,194122.9138,450527.1721,한식,31964075,4.7
영업/정상,1,영업,,36.37,120819.0,서울특별시 서대문구 북아현동 135-9번지 ,서울특별시 서대문구 북아현로 2 1층 (북아현동),3758.0,라밥,20190600000000.0,I,2019-06-23 2:21,기타,196079.0492,450605.8959,기타,1096180084,4.18
영업/정상,1,영업,,28.72,120060.0,서울특별시 서대문구 옥천동 43-1 1층,서울특별시 서대문구 독립문로 31-10 1층 (옥천동),3734.0,이준상 초밥,20220500000000.0,I,2021-12-04 23:02,한식,196547.7803,451913.9875,,1320924454,-
영업/정상,1,영업,,140.0,120823.0,서울특별시 서대문구 연희동 34-6 지하1층 ,서울특별시 서대문구 연희로10길 49 지층 (연희동),3725.0,우소명,20210900000000.0,U,2021-09-12 2:40,까페,193993.8757,451411.2637,까페,1983748202,-
영업/정상,1,영업,02 7372304,35.52,120853.0,서울특별시 서대문구 홍제동 90-67번지 (지상1층) ,서울특별시 서대문구 통일로 375 (홍제동(지상1층)),3730.0,오가원,20200500000000.0,U,2020-05-08 2:40,한식,195452.2393,453470.4562,한식,1010320082,3.97
영업/정상,1,영업,203343041,53.36,120825.0,서울특별시 서대문구 연희동 188-5번지 ,서울특별시 서대문구 연희로 89 (연희동),3708.0,제주도그릴(연희점),20150600000000.0,I,2018-08-31 23:59,한식,193764.8445,451556.4441,한식,-,-
영업/정상,1,영업,,91.93,120859.0,서울특별시 서대문구 홍제동 326-20 ,서울특별시 서대문구 통일로 473 2층 (홍제동),3636.0,육회본가,20210700000000.0,U,2021-07-11 2:40,기타,194806.7752,454220.6083,기타,1805250262,4.46
영업/정상,1,영업,02  312 2289,65.5,120824.0,서울특별시 서대문구 연희동 86-13 ,서울특별시 서대문구 연희로 139-6 지층 (연희동),3699.0,템테이션,20211200000000.0,U,2021-12-19 2:40,경양식,194014.2091,451999.2759,경양식,33239014,-
영업/정상,1,영업,02  363 7214,146.4,120160.0,서울특별시 서대문구 대신동 111-12 (지하1층),서울특별시 서대문구 성산로 553 (대신동(지하1층)),3721.0,섬,20220600000000.0,U,2021-12-05 23:06,한식,195143.7347,451471.4251,,33562199,-
영업/정상,1,영업,02  304 0665,66.0,120812.0,서울특별시 서대문구 북가좌동 282-25번지 ,서울특별시 서대문구 증가로 218 1층 (북가좌동),3669.0,정선옻닭 생오리로스 전문,20120900000000.0,I,2018-08-31 23:59,탕류(보신용),192419.236,453224.1554,탕류(보신용),36379738,4.26
영업/정상,1,영업,02  31422989,26.4,120110.0,서울특별시 서대문구 연희동 187-61 287-5 지상1층 ,서울특별시 서대문구 연희로 88 (연희동287-5 지상1층),3725.0,전통만두,20210800000000.0,U,2021-08-12 2:40,한식,193781.4312,451514.9607,한식,18258086,4.3
영업/정상,1,영업,,16.5,120834.0,서울특별시 서대문구 창천동 31-55 (지상1층) ,서울특별시 서대문구 연세로5가길 4 (창천동(지상1층)),3789.0,카페 블룸(Caffe Bloom),20210900000000.0,U,2021-09-30 2:40,기타,194311.7934,450545.2803,기타,-,-
영업/정상,1,영업,,19.8,120830.0,서울특별시 서대문구 연희동 353-94 ,서울특별시 서대문구 연희로 36 (연희동),3781.0,윤진미식당,20220200000000.0,U,2022-02-26 2:40,한식,193524.8401,451063.5727,한식,1940753093,-
영업/정상,1,영업,02  394 0425,65.55,120857.0,서울특별시 서대문구 홍제동 299-1 ,서울특별시 서대문구 통일로40안길 11 지상1층 (홍제동),3628.0,차이나타운,20210900000000.0,U,2021-09-03 2:40,중국식,194974.5977,454270.8136,중국식,1047915024,4.06
영업/정상,1,영업,,156.87,120808.0,서울특별시 서대문구 대현동 54-13 ,서울특별시 서대문구 이화여대길 20 1층 (대현동),3767.0,원즈오운,20210400000000.0,I,2021-04-22 0:23,경양식,195168.5867,450616.3733,경양식,1644496773,4.46
영업/정상,1,영업,,20.0,120841.0,서울특별시 서대문구 홍은동 9-157번지 3호,서울특별시 서대문구 포방터길 48 (홍은동 3호),3607.0,문정네집,20150800000000.0,I,2018-08-31 23:59,한식,195443.2394,455175.723,한식,-,-
영업/정상,1,영업,02 3135801,32.07,120020.0,서울특별시 서대문구 미근동 215-0 서소문 APT(지상1층) A동 9호,서울특별시 서대문구 충정로6길 59 A동 9호 (미근동서소문 APT(지상1층)),3739.0,호호상회,20200700000000.0,U,2020-07-22 2:40,한식,197144.0154,451197.976,한식,1758958798,4.26
영업/정상,1,영업,,90.0,120809.0,서울특별시 서대문구 대현동 104-16 ,서울특별시 서대문구 신촌역로 11 12층 (대현동),3780.0,모음(moeum),20211100000000.0,I,2021-11-24 0:22,기타,194847.4596,450608.3474,기타,-,-
영업/정상,1,영업,263972134,21.82,120819.0,서울특별시 서대문구 북아현동 134-19,서울특별시 서대문구 신촌로37안길 6 1층 (북아현동),3757.0,굴레방국수김밥,20220300000000.0,I,2021-12-02 21:01,분식,196096.6996,450634.3696,,1162991040,-
영업/정상,1,영업,231416200,87.19,120827.0,서울특별시 서대문구 연희동 78-43번지 ,서울특별시 서대문구 연희로 177 (연희동),3697.0,선수사,20110800000000.0,I,2018-08-31 23:59,일식,194211.0232,452303.8918,일식,18257443,4.49
영업/정상,1,영업,203625202,49.5,120190.0,서울특별시 서대문구 북아현동 130-30 34(지상1층) ,서울특별시 서대문구 북아현로4길 2 (북아현동34(지상1층)),3757.0,서해바지락칼국수,20210800000000.0,U,2021-08-04 2:40,분식,196126.4291,450767.8117,분식,21266406,4.47
영업/정상,1,영업,,29.0,120830.0,서울특별시 서대문구 연희동 187-58 1층 ,서울특별시 서대문구 연희로 92 1층 (연희동),3725.0,빙달 연희점,20200900000000.0,U,2020-09-25 2:40,기타,193800.7619,451547.984,기타,221287795,4.56
영업/정상,1,영업,,56.1,120829.0,서울특별시 서대문구 연희동 138-57번지 ,서울특별시 서대문구 연희로 196-1 (연희동),3720.0,올드갤러리,20130100000000.0,I,2018-08-31 23:59,호프/통닭,194246.3686,452476.1149,호프/통닭,1922286932,-
영업/정상,1,영업,02  31413131,91.84,120834.0,서울특별시 서대문구 창천동 52-71번지 ,서울특별시 서대문구 연세로7길 26 (창천동),3788.0,연대포,20100700000000.0,I,2018-08-31 23:59,한식,194214.9595,450617.3443,한식,38275441,4.34
영업/정상,1,영업,02  376 5230,82.53,120800.0,서울특별시 서대문구 남가좌동 8-1 (지상1층) ,서울특별시 서대문구 명지대길 86 (남가좌동(지상1층)),3675.0,장수촌 생오리,20220300000000.0,U,2022-03-10 2:40,한식,193164.8377,453492.2146,한식,18277408,4.8
영업/정상,1,영업,,32.2,120100.0,서울특별시 서대문구 홍은동 48-198번지 1층 ,서울특별시 서대문구 세검정로 13 1층 (홍은동),3616.0,인생곱창,20170200000000.0,I,2018-08-31 23:59,한식,194886.9812,454428.9633,한식,231838784,4.44
