Unnamed: 0,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
289,영업,02 7770103,114.73,100810,서울특별시 중구 명동2가 89-0번지 ,,,성원,20170900000000.0,I,2018-08-31 23:59,일식,198371.0399,451183.2727,일식,1718191980,4.67
290,영업,02  461 1104,70.0,143912,서울특별시 광진구 중곡동 647-15 (1층) ,서울특별시 광진구 능동로 323 (중곡동(1층)),4918.0,온누리할매순대국(군자역점),20210500000000.0,U,2021-05-26 2:40,한식,206995.0401,450699.0207,한식,-,-
291,영업,02  420 8881,314.28,138934,서울특별시 송파구 신천동 7번지 장미아파트 비상가 ,서울특별시 송파구 올림픽로35길 112 장미아파트 비상가 1동 지하1층 42호 (신천동),5504.0,아바이 순대국,20200600000000.0,U,2020-06-04 2:40,한식,208707.0899,446299.3528,한식,58064270,3.89
292,영업,226998686,197.04,157010,서울특별시 강서구 화곡동 1165-1번지 강서힐스테이트 (지상 2층) 215호,서울특별시 강서구 강서로 242 상가동 2층 215호 (화곡동 강서힐스테이트),7694.0,메이탄,20180100000000.0,I,2018-08-31 23:59,중국식,185509.1655,449450.0697,중국식,38290562,4.52
293,영업,,13.88,143840,서울특별시 광진구 군자동 358-9 광진 동양파라곤 1단지 ,서울특별시 광진구 광나루로 361 제지1층 제비101호주방1호 (군자동 광진 동양파라곤 1단지),5003.0,백순대본가새맛(군자점),20220200000000.0,I,2022-02-08 0:22,한식,206091.9386,449581.2499,한식,-,-
294,영업,,78.0,135879,서울특별시 강남구 삼성동 155-12번지 ,서울특별시 강남구 삼성로96길 13 (삼성동),6167.0,돈꼬레,20160700000000.0,I,2018-08-31 23:59,경양식,204963.9681,445199.6396,경양식,38407643,4.5
295,영업,02 4663988,,143916,서울특별시 광진구 화양동 34-3번지 (1층) ,서울특별시 광진구 아차산로29길 63 1층 (화양동),5016.0,최신족발,20130300000000.0,I,2018-08-31 23:59,한식,206059.3219,449043.2169,한식,32794440,4.41
296,영업,7077227721,161.94,139942,서울특별시 노원구 상계동 708-3번지 효림빌딩 지하1층 전체 ,서울특별시 노원구 노해로75길 14-26 효림빌딩 지하 1층 (상계동),1689.0,아바(ABBA),20200400000000.0,I,2020-04-30 0:23,기타,205127.8028,461355.2404,기타,-,-
297,영업,02823 1991,60.77,156811,서울특별시 동작구 대방동 407-46번지 ,서울특별시 동작구 여의대방로24길 129 (대방동),7055.0,교촌치킨 신대방삼거리점,20190800000000.0,U,2019-08-22 2:40,호프/통닭,193491.1055,444130.6096,호프/통닭,1844780452,4.36
298,영업,,40.0,157918,서울특별시 강서구 화곡동 1021-4 105호,서울특별시 강서구 강서로39길 30 1층 105호 (화곡동),7708.0,엄마반찬,20210300000000.0,I,2021-03-19 0:22,한식,185442.7841,449128.3027,한식,1419303304,4.4
299,영업,,45.0,121841,서울특별시 마포구 서교동 448-25번지 ,서울특별시 마포구 동교로17안길 51 (서교동 1층일부),4001.0,카페 sun,20170500000000.0,I,2018-08-31 23:59,기타,192750.5063,450481.0211,기타,154770405,4.5
300,영업,209616384,13.5,130872,서울특별시 동대문구 회기동 33-1번지 (경희대길 36) ,,,씽씽스넥,20080700000000.0,I,2018-08-31 23:59,분식,204599.373,454552.7797,분식,-,-
301,영업,220604431,112.2,152906,서울특별시 구로구 온수동 52-1번지 ,서울특별시 구로구 경인로3길 69 (온수동),8263.0,친구야,20200400000000.0,U,2020-04-08 2:40,호프/통닭,184350.3449,443302.1557,호프/통닭,1244291790,4.64
302,영업,02 7957195,106.0,140887,서울특별시 용산구 한남동 657-174번지 (3층) ,서울특별시 용산구 대사관로31길 29 (한남동(3층)),4401.0,에스,20121100000000.0,I,2018-08-31 23:59,기타,200444.21,448044.6025,기타,1124548926,4.68
303,영업,263883477,8.42,100851,서울특별시 중구 을지로6가 18-35번지 헬로우apm(9층 12호) ,서울특별시 중구 장충단로 253 (을지로6가헬로우apm(9층 12호)),4564.0,돈방구,20090200000000.0,I,2018-08-31 23:59,경양식,200649.7767,451689.7852,경양식,-,-
304,영업,,33.51,139815,서울특별시 노원구 상계동 169-128 ,서울특별시 노원구 한글비석로24가길 29 101호 (상계동),1667.0,Whim 윔,20210600000000.0,I,2021-06-03 0:23,기타,206158.2024,462253.0145,기타,1647255606,4.94
305,영업,,82.64,121896,서울특별시 마포구 서교동 442-4번지 1층일부 ,서울특별시 마포구 성미산로2길 43 (서교동 1층일부),3996.0,(주)서울편백찜망원점,20200500000000.0,U,2020-05-16 2:40,한식,192029.075,450483.5877,한식,-,-
306,영업,,120.82,151800,서울특별시 관악구 남현동 1061-27번지 연송빌딩 ,서울특별시 관악구 과천대로 951 연송빌딩 지하1층 가호 (남현동),8807.0,계탄언니,20191200000000.0,I,2019-12-20 0:23,한식,198274.8718,441477.0052,한식,1954136325,4.43
307,영업,02 4565534,90.58,133832,서울특별시 성동구 성수동2가 280 성수 SK V1 CENTER I ,서울특별시 성동구 아차산로17길 48 지하1층 RB108호 (성수동2가),4799.0,호호반점 성수낙낙점,20210200000000.0,I,2021-02-06 0:23,중국식,205773.8768,449380.8323,중국식,1287995073,4.6
308,영업,,143.0,135895,서울특별시 강남구 신사동 630-31번지 313빌딩 ,서울특별시 강남구 도산대로 313 313빌딩 지상2층 (신사동),6021.0,바카라 라운지,20191200000000.0,I,2020-01-01 0:23,경양식,203071.1059,446696.6008,경양식,-,-
309,영업,,98.29,121812,서울특별시 마포구 도화동 173번지 삼창주택 지하1층40호 ,서울특별시 마포구 마포대로 63-8 (도화동삼창주택 지하1층40호),4157.0,장수한방삼계탕,20110400000000.0,I,2018-08-31 23:59,한식,195324.7937,448885.4301,한식,20030296,4.62
310,영업,02 7395860,62.98,100814,서울특별시 중구 서소문동 57-10번지 지하1층 ,서울특별시 중구 서소문로 95 지하1층 (서소문동),4516.0,용이네 가마솥 순대국,20160500000000.0,I,2018-08-31 23:59,한식,197434.0465,451174.8701,한식,-,-
311,영업,,322.8,158861,서울특별시 양천구 신정동 1018-4번지 ,서울특별시 양천구 신월로 356 234층 (신정동),8087.0,샤브리안,20181200000000.0,U,2019-01-02 2:40,한식,187604.3756,446626.7237,한식,-,-
312,영업,,78.0,142810,서울특별시 강북구 미아동 203-17번지 1층 ,서울특별시 강북구 솔매로45길 82 1층 (미아동),1118.0,곱오리,20161100000000.0,I,2018-08-31 23:59,기타,202063.905,458587.3048,기타,-,-
313,영업,,57.75,150858,서울특별시 영등포구 신길동 3902 신길동3902상가,서울특별시 영등포구 신풍로 76 신길동3902상가 1층 (신길동),7431.0,87족발,20220800000000.0,U,2021-12-07 23:08,한식,192374.6248,444191.4139,,20638306,4.41
314,영업,200000000,46.61,100411,서울특별시 중구 광희동1가 62-100번지 ,,,강원도집,20011000000000.0,I,2018-08-31 23:59,한식,,,한식,19415472,-
315,영업,,,157280,서울특별시 강서구 내발산동 657-0번지 우장산현대홈타운 단지1상가 21호 ,서울특별시 강서구 강서로 348 (내발산동우장산현대홈타운 단지1상가 21호),7651.0,임실치즈피자 발산점,20100700000000.0,I,2018-08-31 23:59,기타,185813.1505,450434.0882,기타,-,-
316,영업,234135340,24.0,135939,서울특별시 강남구 개포동 13-3번지 대청타워 B108 B109호 ,서울특별시 강남구 개포로 623 (개포동대청타워 B108 B109호),6336.0,미씨광장,20080800000000.0,I,2018-08-31 23:59,한식,206970.9193,443574.4116,한식,-,-
317,영업,220605033,31.11,152815,서울특별시 구로구 개봉동 353-34번지 ,서울특별시 구로구 개봉로23가길 2 (개봉동),8277.0,거금도갯장어마을,20120100000000.0,I,2018-08-31 23:59,한식,187253.8761,443722.7164,한식,359834862,4.52
318,영업,,65.16,100855,서울특별시 중구 장충동2가 43-2,서울특별시 중구 퇴계로56길 60 1층 (장충동2가),4616.0,프로스콘스 서울,20220700000000.0,I,2021-12-07 0:08,기타,200404.0017,451002.299,,-,-
319,영업,226637332,52.31,157853,서울특별시 강서구 방화동 621-24 (지상 1층) ,서울특별시 강서구 개화동로 565 1층 (방화동 2동),7620.0,궁중추어탕,20211200000000.0,U,2021-12-30 2:40,한식,182914.7708,451105.609,한식,18950955,-
320,영업,,65.4,135885,서울특별시 강남구 수서동 724번지 ,서울특별시 강남구 광평로 280 지하2층 135호 (수서동 로즈데일빌딩),6367.0,박군치킨 강남수서점,20170100000000.0,I,2018-08-31 23:59,호프/통닭,209052.0725,442797.1382,호프/통닭,1159753438,-
321,영업,,34.56,158807,서울특별시 양천구 목동 506-7번지 효명 지상1층 2동 102호,서울특별시 양천구 목동중앙본로 113 2동 지상1층 102호 (목동 효명),7948.0,백채김치찌개염창역점,20160600000000.0,I,2018-08-31 23:59,한식,188540.1745,449290.7331,한식,-,-
322,영업,205449789,49.24,135915,서울특별시 강남구 역삼동 678-11번지 ,서울특별시 강남구 테헤란로27길 12 (역삼동),6141.0,삼성식당,20011200000000.0,I,2018-08-31 23:59,한식,203297.4913,444452.2959,한식,1209180080,4.38
323,영업,02 5547448,146.09,135934,서울특별시 강남구 역삼동 824-28번지 ,서울특별시 강남구 테헤란로8길 20 1층 (역삼동),6233.0,비어테라스,20171200000000.0,I,2018-08-31 23:59,경양식,202714.3577,443930.4436,경양식,19570059,4.38
324,영업,220601970,79.0,158859,서울특별시 양천구 신정동 972-7 ,서울특별시 양천구 중앙로46길 2 (신정동),8026.0,해피데이,20210200000000.0,U,2021-02-25 2:40,호프/통닭,186898.9355,446649.8705,호프/통닭,1745340512,4.26
325,영업,226633669,29.52,157846,서울특별시 강서구 방화동 251-3번지 (지상 1층) ,서울특별시 강서구 양천로24길 81 (방화동(지상 1층)),7605.0,삼우식당,20150400000000.0,I,2018-08-31 23:59,한식,183629.1082,451947.5643,한식,1087293072,4.76
326,영업,,39.49,121873,서울특별시 마포구 염리동 157-22 ,서울특별시 마포구 백범로24길 11 1층 (염리동),4149.0,사운드키친,20211000000000.0,I,2021-10-07 0:22,경양식,195078.5536,449301.2491,경양식,1162814981,-
327,영업,7041268482,174.0,121836,서울특별시 마포구 서교동 337-36 아셈코어II ,서울특별시 마포구 와우산로 139 아셈코어II 1층 (서교동),4053.0,오로라(AURORA),20210600000000.0,U,2021-06-30 2:40,기타,193633.4424,450192.316,기타,-,-
328,영업,02  22763345,513.25,110126,서울특별시 종로구 종로6가 289-3 외1필지 ,서울특별시 종로구 청계천로 279 10층 (종로6가),3198.0,더 그리핀,20210400000000.0,U,2021-04-08 2:40,경양식,200717.749,452011.8651,경양식,35489439,-
329,영업,,44.12,121879,서울특별시 마포구 중동 373 ,서울특별시 마포구 모래내로9길 25 1층 (중동),3949.0,킴자매올다이닝,20210300000000.0,U,2021-03-27 2:40,분식,192129.1431,451757.9737,분식,1226028676,-
330,영업,02  412 6174,83.1,138850,서울특별시 송파구 송파동 104-1 위례캐슬빌 101호,서울특별시 송파구 가락로 165 101호 (송파동 위례캐슬빌),5669.0,이디야커피 송파한양점,20220400000000.0,U,2021-12-03 23:07,호프/통닭,209971.5618,444625.8631,,36252918,4.38
331,영업,,64.0,130829,서울특별시 동대문구 이문동 264-314번지 ,서울특별시 동대문구 이문로9가길 35 지하1층 (이문동),2449.0,카빙당,20180500000000.0,I,2018-08-31 23:59,일식,204879.9684,455101.374,일식,1732124723,4.5
332,영업,7043835372,27.88,130860,서울특별시 동대문구 제기동 137-68번지 (고대앞길 4) ,서울특별시 동대문구 안암로22길 6 (제기동(고대앞길 4)),2473.0,카페브레송,20191100000000.0,U,2019-11-27 2:40,분식,203026.8719,453982.5717,분식,31169347,4.73
333,영업,27868878,795.8,150870,서울특별시 영등포구 여의도동 13-1번지 기독교한국침례회총회빌딩 지하1층 ,서울특별시 영등포구 국회대로76길 10 (여의도동 기독교한국침례회총회빌딩 지하1층),7238.0,주식회사해초연,20181100000000.0,U,2018-11-21 2:37,한식,193002.3351,447607.319,한식,-,-
334,영업,,262.62,100874,서울특별시 중구 회현동1가 202-3 ,서울특별시 중구 남대문시장길 73-5 13층 (회현동1가),4529.0,성원코리아,20210600000000.0,I,2021-06-13 0:22,한식,198167.655,450979.5274,한식,1825494676,-
335,영업,,58.5,135849,서울특별시 강남구 대치동 987-17번지 ,서울특별시 강남구 도곡로 521 지상1층 106호 (대치동),6190.0,본도시락,20120700000000.0,I,2018-08-31 23:59,김밥(도시락),205521.2433,444204.254,김밥(도시락),31498559,4.29
336,영업,,43.65,121840,서울특별시 마포구 서교동 399-26 ,서울특별시 마포구 양화로6길 57-22 지층 102호 (서교동),4047.0,지하102호,20210700000000.0,U,2021-07-21 2:40,기타,192689.0107,449682.0286,기타,1178405880,4.73
337,영업,,36.37,120819,서울특별시 서대문구 북아현동 135-9번지 ,서울특별시 서대문구 북아현로 2 1층 (북아현동),3758.0,라밥,20190600000000.0,I,2019-06-23 2:21,기타,196079.0492,450605.8959,기타,1096180084,4.18
338,영업,,23.1,120815,서울특별시 서대문구 북가좌동 342-23번지 이주맨션 1층 101호 일부 ,서울특별시 서대문구 증가로32길 23-7 1층 (북가좌동 이주맨션),3677.0,우주,20181200000000.0,I,2018-12-09 2:20,기타,192142.4463,453598.7778,기타,1263573047,4.67
339,영업,02 7179727,73.0,140120,서울특별시 용산구 효창동 237-1번지 2층 ,서울특별시 용산구 백범로 278 2층 (효창동),4355.0,카페방긋,20171200000000.0,I,2018-08-31 23:59,기타,196401.058,448602.5327,기타,-,-
340,영업,233905577,36.3,130854,서울특별시 동대문구 전농동 295-9번지 ,서울특별시 동대문구 사가정로 93 1층 (전농동),2547.0,비에이치씨(BHC) 서울시립대점,20200500000000.0,U,2020-05-13 2:40,호프/통닭,204844.8769,452681.135,호프/통닭,-,-
341,영업,,32.4,139845,서울특별시 노원구 월계동 496-43번지 1층 ,서울특별시 노원구 광운로 17-13 1층 (월계동),1898.0,경대컵밥(광운대점),20170700000000.0,I,2018-08-31 23:59,기타,204975.9327,457474.5351,기타,-,-
342,영업,,39.6,150800,서울특별시 영등포구 당산동1가 129 ,서울특별시 영등포구 영등포로27길 9 1층 (당산동1가),7266.0,거나,20220200000000.0,U,2022-03-02 2:40,한식,191004.2203,446636.345,한식,1472173464,-
343,영업,207564257,27.04,100080,서울특별시 중구 북창동 72-0번지 ,서울특별시 중구 남대문로1길 30-5 (북창동),4526.0,전북집,20070600000000.0,I,2018-08-31 23:59,한식,197964.8658,451137.2938,한식,18020027,4.29
344,영업,,41.55,137040,서울특별시 서초구 반포동 865번지 11901191번지 반포상가 I동 1층 8호,서울특별시 서초구 신반포로 31 I동 1층 8호 (반포동 반포상가),6502.0,와플반트 반포점,20170600000000.0,I,2018-08-31 23:59,까페,198469.6805,444372.4591,까페,-,-
345,영업,2,53.56,121885,서울특별시 마포구 합정동 387-20 ,서울특별시 마포구 양화로3길 15 (합정동 1층),4025.0,경복 너랑나랑호프,20200700000000.0,U,2020-07-08 2:40,통닭(치킨),192104.7432,449722.5319,통닭(치킨),1184682249,4.27
346,영업,226535411,164.0,158819,서울특별시 양천구 목동 807-6번지 지상 2층 ,서울특별시 양천구 국회대로 265 (목동지상 2층),7966.0,원할머니보쌈목동사거리점,20180700000000.0,I,2018-08-31 23:59,한식,187949.8717,447557.7568,한식,1969596171,4.37
347,영업,02 7806349,129.97,150871,서울특별시 영등포구 여의도동 14-13번지 ,서울특별시 영등포구 국회대로72길 22 (여의도동),7238.0,생태명가,20190800000000.0,U,2019-08-04 2:40,일식,192969.8208,447419.6487,일식,32111612,4.33
348,영업,02 4611272,105.61,143917,서울특별시 광진구 화양동 49-20 ,서울특별시 광진구 아차산로 199 (화양동),5020.0,최원석의돼지한판&서해쭈꾸미건대1호점,20210600000000.0,U,2021-06-24 2:40,한식,205737.4677,448846.0948,한식,13067607,4.42
349,영업,,74.45,153868,서울특별시 금천구 독산동 960-7번지 ,서울특별시 금천구 독산로 356 (독산동),8547.0,두번째이야기,20180700000000.0,I,2018-08-31 23:59,한식,191440.368,441808.9879,한식,1615132202,4.57
350,영업,,39.78,151834,서울특별시 관악구 봉천동 1666-26번지 지상1층 ,서울특별시 관악구 남부순환로 1835-26 (봉천동지상1층),8738.0,돈뼈락연탄갈비,20150600000000.0,I,2018-08-31 23:59,한식,195869.7444,442117.2991,한식,19873817,4.43
351,영업,02969 0003,288.77,130872,서울특별시 동대문구 회기동 42-139번지 (경희대길21-4) ,서울특별시 동대문구 경희대로3길 8 (회기동(경희대길21-4)),2454.0,8번지,20190700000000.0,U,2019-07-28 2:40,경양식,204522.4925,454502.3648,경양식,18597867,4
