,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
341,영업,02 5572238,94.21,135915.0,서울특별시 강남구 역삼동 671-26번지 지상2층 ,서울특별시 강남구 테헤란로33길 23 (역삼동지상2층),6140.0,벨라,20191000000000.0,U,2019-10-31 2:40,경양식,203366.5576,444565.3321,경양식,36462628,4.6
342,영업,,69.46,135952.0,서울특별시 강남구 청담동 57-2번지 ,서울특별시 강남구 도산대로94길 20 지상1층 (청담동),6071.0,커피엠스테이블(COFFEE M STABLE),20170300000000.0,I,2018-08-31 23:59,기타,204493.2696,446843.3243,기타,-,-
343,영업,5166317,246.1,135517.0,서울특별시 강남구 청담동 97-22번지 삼영빌딩 지상12층 ,서울특별시 강남구 압구정로80길 19-2 (청담동삼영빌딩 지상12층),6015.0,미피아체,20070400000000.0,I,2018-08-31 23:59,경양식,203908.3321,446917.203,경양식,11679313,4.35
344,영업,,17.1,135924.0,서울특별시 강남구 역삼동 736-58 대세빌딩 ,서울특별시 강남구 테헤란로26길 14 위워크빌딩 지하2층 104호 (역삼동),6236.0,비킷버거,20210800000000.0,I,2021-09-02 0:22,경양식,203107.7068,444116.3045,경양식,1834334302,-
345,영업,,42.9,135504.0,서울특별시 강남구 도곡동 180-12번지 ,서울특별시 강남구 남부순환로377길 3 지상1층 (도곡동 우박빌딩),6274.0,나인틴먼스(19MONTHS),20170400000000.0,I,2018-08-31 23:59,기타,203910.4955,442714.1362,기타,-,-
346,영업,02 5494115,85.2,135825.0,서울특별시 강남구 논현동 164-0번지 지상1층 ,서울특별시 강남구 강남대로 520 (논현동지상1층),6114.0,영동원삼겹살,20161200000000.0,I,2018-08-31 23:59,한식,201962.8388,445158.312,한식,18509106,4.39
347,영업,5454985,115.0,135881.0,서울특별시 강남구 삼성동 162-21번지 지상1층 ,서울특별시 강남구 봉은사로108길 3-6 (삼성동지상1층),6170.0,보리밀,20180600000000.0,I,2018-08-31 23:59,한식,205589.6235,445797.607,한식,12825868,4.36
348,영업,02  34432187,99.0,135954.0,서울특별시 강남구 청담동 90-20번지 ,서울특별시 강남구 도산대로59길 16 지하1층 (청담동 테이블2025),6016.0,(주)콩부인,20150800000000.0,I,2018-08-31 23:59,경양식,203676.9767,446946.3364,경양식,-,-
349,영업,02  29713585,131.99,135915.0,서울특별시 강남구 역삼동 673-31 태선빌딩 ,서울특별시 강남구 언주로93길 24 태선빌딩 1층 (역삼동),6139.0,삼호,20201200000000.0,I,2020-12-30 0:23,한식,203465.0888,444587.1721,한식,18852451,-
350,영업,,59.58,135812.0,서울특별시 강남구 논현동 9-14번지 ,서울특별시 강남구 논현로149길 15 1층 101호 (논현동),6040.0,드라쏠,20200200000000.0,I,2020-02-22 0:23,경양식,202338.6056,446223.6724,경양식,-,-
351,영업,,84.62,135887.0,서울특별시 강남구 신사동 512-9 MG타워,서울특별시 강남구 압구정로2길 60 MG타워 지상2층 201호 (신사동),6035.0,신사연어(신사살몬),20220700000000.0,I,2021-12-07 0:07,일식,201812.6383,446191.7089,,-,-
352,영업,,55.99,135877.0,서울특별시 강남구 삼성동 143-37번지 ,서울특별시 강남구 테헤란로 423 지하1층 B106호 (삼성동 현대타워),6159.0,떡판왕,20200400000000.0,U,2020-04-15 2:40,분식,204615.3648,444884.3946,분식,1903346293,4.36
353,영업,02  34435806,235.99,135895.0,서울특별시 강남구 신사동 627-20번지 지하1 지상 1층 ,서울특별시 강남구 언주로 815 지하1 지상1층 (신사동),6024.0,쓰리매너티,20140300000000.0,I,2018-08-31 23:59,경양식,202836.2077,446762.2883,경양식,-,-
354,영업,,42.9,135090.0,서울특별시 강남구 삼성동 159번지 오크우드호텔지하1층1B8호 ,서울특별시 강남구 테헤란로87길 46 (삼성동 오크우드호텔지하1층1B8호),6164.0,닝교초 식당,20140400000000.0,I,2018-08-31 23:59,경양식,205130.5917,445590.0968,경양식,-,-
355,영업,,33.0,135864.0,서울특별시 강남구 삼성동 8-1번지 ,서울특별시 강남구 선릉로 664 지상106호 (삼성동),6088.0,행복이 싹트면,20121100000000.0,I,2018-08-31 23:59,분식,203668.6907,445963.9402,분식,38522600,4.54
356,영업,02  525 1820,113.1,135935.0,서울특별시 강남구 역삼동 827-23번지 ,서울특별시 강남구 강남대로78길 27 (역삼동),6240.0,중경마라탕,20190500000000.0,U,2019-05-05 2:40,한식,202711.0729,443699.8933,한식,1382405932,4.49
357,영업,,66.0,135847.0,서울특별시 강남구 대치동 957-1 ,서울특별시 강남구 삼성로86길 6 지상1층 (대치동),6185.0,사이공본가 포스코사거리점,20200600000000.0,I,2020-07-01 0:23,분식,205057.5081,444812.2913,분식,-,-
358,영업,,87.12,135895.0,서울특별시 강남구 신사동 631-16번지 ,서울특별시 강남구 언주로152길 11-7 1층 (신사동),6021.0,저스트스테이크,20180500000000.0,I,2018-08-31 23:59,패스트푸드,202971.3207,446766.7206,패스트푸드,20108415,4.34
359,영업,,33.0,135890.0,서울특별시 강남구 신사동 560-6번지 지상1층 101호,서울특별시 강남구 도산대로17길 22 지상1층 101호 (신사동),6037.0,엘피(LP),20171200000000.0,I,2018-08-31 23:59,패스트푸드,202105.6557,446425.4139,패스트푸드,-,-
360,영업,02 5443103,55.44,135509.0,서울특별시 강남구 삼성동 116-34번지 ,서울특별시 강남구 봉은사로74길 18 1층 (삼성동),6154.0,초가집,20180600000000.0,I,2018-08-31 23:59,한식,204516.8422,445460.173,한식,1560029041,4.43
361,영업,,50.0,135819.0,서울특별시 강남구 논현동 96 논현오피스텔,서울특별시 강남구 도산대로46길 11 논현오피스텔 지하1층 (논현동),6054.0,골프앤리치,20220500000000.0,I,2021-12-04 23:08,호프/통닭,203173.2024,446564.8941,,1451081552,-
362,영업,262022000,618.57,135874.0,서울특별시 강남구 삼성동 112-5 ,서울특별시 강남구 봉은사로 410 지하3층 (삼성동 라마다서울호텔),6153.0,라프레타,20210600000000.0,U,2021-06-06 2:40,기타,203943.259,445342.3905,기타,-,-
363,영업,234115441,108.85,135516.0,서울특별시 강남구 일원동 683-3번지 지하1층 ,서울특별시 강남구 일원로3길 8 (일원동지하1층),6343.0,크레용,20090200000000.0,I,2018-08-31 23:59,경양식,207132.4888,443220.8394,경양식,1326276695,4.88
364,영업,02  558 7113,234.55,135932.0,서울특별시 강남구 역삼동 818-14번지 ,서울특별시 강남구 강남대로94길 9 지상2층 (역삼동),6129.0,교대이층집강남CGV점,20190900000000.0,I,2019-09-12 2:22,식육(숯불구이),202414.9719,444142.0256,식육(숯불구이),1571147043,4.41
365,영업,025697 155,94.05,135998.0,서울특별시 강남구 대치동 939-18 ,서울특별시 강남구 도곡로69길 8 지상1층 (대치동),6208.0,이디야커피 한티역점,20200900000000.0,U,2020-09-06 2:40,한식,204893.7856,443973.3471,한식,1635927035,4.49
366,영업,,84.92,135930.0,서울특별시 강남구 역삼동 792-42 1층 ,서울특별시 강남구 논현로71길 31 (역삼동1층),6249.0,세청집,20200800000000.0,U,2020-08-07 2:40,일식,203200.1922,443563.706,일식,1884630370,4.84
367,영업,205439024,105.4,135888.0,서울특별시 강남구 신사동 522-0번지 신사아이빌 지하1층 B101호,서울특별시 강남구 압구정로2길 15 지하1층 B101호 (신사동 신사아이빌),6028.0,김북순큰남비집,20140100000000.0,I,2018-08-31 23:59,분식,201695.733,446500.1926,분식,11722762,4.47
368,영업,02  512 1136,158.23,135954.0,서울특별시 강남구 청담동 84-11번지 ,서울특별시 강남구 선릉로158길 7 지하1층 (청담동),6014.0,더라이온스덴 청담,20141200000000.0,I,2018-08-31 23:59,경양식,203527.6317,447055.3512,경양식,36214870,4.5
369,영업,,123.63,135924.0,서울특별시 강남구 역삼동 738-4번지 ,서울특별시 강남구 논현로85길 5-6 지하1층 (역삼동),6237.0,오직화제육,20181000000000.0,I,2018-10-07 2:37,한식,203195.5044,444061.0027,한식,-,-
370,영업,,427.32,135504.0,서울특별시 강남구 도곡동 174-3 ,서울특별시 강남구 남부순환로 2753 지상2층 (도곡동),6274.0,도쿄등심 도곡점,20201000000000.0,I,2020-10-29 0:23,한식,204098.596,442807.3172,한식,1356807025,4.79
371,영업,,116.56,135891.0,서울특별시 강남구 신사동 576-8번지 지상1층 ,서울특별시 강남구 논현로167길 12 (신사동지상1층),6030.0,떡쌈시대,20180500000000.0,I,2018-08-31 23:59,한식,202347.5671,446949.9847,한식,13487384,4.51
372,영업,,40.0,135945.0,서울특별시 강남구 일원동 645-6,서울특별시 강남구 일원로9길 62 지상1층 (일원동),6342.0,푸라닭 일원점,20220700000000.0,U,2021-12-06 23:02,호프/통닭,207587.6567,443169.8689,,1567666061,4.22
373,영업,2,140.18,135994.0,서울특별시 강남구 개포동 186-9번지 ,서울특별시 강남구 개포로82길 9-15 (개포동),6329.0,심숙이,20180300000000.0,I,2018-08-31 23:59,한식,205965.4753,442979.9506,한식,37997186,4.27
374,영업,,107.23,135516.0,서울특별시 강남구 일원동 687-7 ,서울특별시 강남구 일원로9길 18 지상1층 101호 (일원동),6343.0,도미노피자 일원점,20220200000000.0,U,2022-02-19 2:40,기타,207280.2131,443055.4242,기타,37910251,4.44
375,영업,02 5575282,56.0,135920.0,서울특별시 강남구 역삼동 718-1번지 1층 ,서울특별시 강남구 테헤란로 206 (역삼동1층),6220.0,오뚝이,20170100000000.0,I,2018-08-31 23:59,한식,203367.2122,444317.2012,한식,35464025,-
376,영업,02 5384644,281.68,135934.0,서울특별시 강남구 역삼동 824-27 지희빌딩 지하1층 ,서울특별시 강남구 테헤란로8길 16 지하1층 (역삼동 지희빌딩),6233.0,더스퀘어,20211100000000.0,U,2021-11-20 2:40,기타,202707.1949,443949.2177,기타,11717509,4.33
377,영업,,16.5,135887.0,서울특별시 강남구 신사동 511-0번지 우진빌딩 지상1층 ,서울특별시 강남구 도산대로1길 20 (신사동우진빌딩 지상1층),6035.0,캐나다 핫도그,20140500000000.0,I,2018-08-31 23:59,경양식,201698.4418,446197.9347,경양식,38520666,-
378,영업,,4.58,135841.0,서울특별시 강남구 대치동 901-23 ,서울특별시 강남구 삼성로81길 43 지상2층 12호 (대치동),6196.0,정육점 아저씨의 투잡 대치점,20211200000000.0,U,2021-12-25 2:40,한식,204729.8538,444596.8721,한식,-,-
379,영업,5014091,25.0,135907.0,서울특별시 강남구 역삼동 609-9번지 1층 ,서울특별시 강남구 봉은사로26길 20 (역삼동1층),6126.0,신의주찹쌀순대,20171100000000.0,I,2018-08-31 23:59,한식,202887.8829,444839.3657,한식,11717080,4.26
380,영업,02  515 7592,131.24,135896.0,서울특별시 강남구 신사동 636-17번지 지하1층 ,서울특별시 강남구 언주로172길 16 (신사동지하1층),6017.0,소공동직화구이와뚝배기,20100400000000.0,I,2018-08-31 23:59,한식,203031.0218,447263.0396,한식,-,-
381,영업,,742.1,135876.0,서울특별시 강남구 삼성동 142-41번지 ,서울특별시 강남구 테헤란로 415 10층 (삼성동),6160.0,후로팅(Floating),20171100000000.0,I,2018-08-31 23:59,한식,204488.3653,444832.8731,한식,-,-
382,영업,,96.75,135854.0,서울특별시 강남구 도곡동 416-4 ,서울특별시 강남구 논현로38길 30 지상2층 (도곡동),6296.0,더 다이브,20211200000000.0,U,2021-12-23 2:40,경양식,203831.8899,442572.336,경양식,1579624210,4.95
383,영업,,54.41,135840.0,서울특별시 강남구 대치동 891-44 노벨과개미,서울특별시 강남구 테헤란로78길 16 노벨과개미 지상2층 (대치동),6194.0,팔로우스타,20220400000000.0,I,2021-12-03 22:08,김밥(도시락),204828.0026,444777.6186,,1105122413,-
384,영업,,181.12,135889.0,서울특별시 강남구 신사동 535-3,서울특별시 강남구 도산대로11길 40 지상1층 (신사동),6034.0,미드타운,20220600000000.0,U,2021-12-05 23:06,경양식,201916.0209,446429.8866,,1491540976,5
385,영업,25470118,16.0,135887.0,서울특별시 강남구 신사동 510-3 1층,서울특별시 강남구 강남대로156길 13 (신사동1층),6034.0,꿀방울이,20220500000000.0,U,2021-12-04 22:09,분식,201718.7894,446225.0565,,-,-
386,영업,02 5398044,232.05,135840.0,서울특별시 강남구 대치동 897-15 지상3층 ,서울특별시 강남구 선릉로86길 12 (대치동지상3층),6198.0,The 차칸술집 선릉직영점,20210800000000.0,U,2021-08-15 2:40,일식,204430.3251,444547.1947,일식,-,-
387,영업,,39.6,135876.0,서울특별시 강남구 삼성동 141 성원타워,서울특별시 강남구 선릉로 514 성원타워 지하1층 110호111호 (삼성동),6162.0,THE덮밥집,20220500000000.0,I,2021-12-04 22:05,한식,204253.5621,444823.9366,,1221688923,-
388,영업,02555 4240,110.0,135874.0,서울특별시 강남구 삼성동 113-6번지 지상1층 ,서울특별시 강남구 봉은사로 430 지상1층 (삼성동),6153.0,티,20180400000000.0,I,2018-08-31 23:59,분식,204095.9818,445407.1074,분식,13355475,4.32
389,영업,,58.82,135935.0,서울특별시 강남구 역삼동 828-23 1층,서울특별시 강남구 논현로85길 57 1층 (역삼동),6239.0,대구뽈지리탕,20220700000000.0,U,2021-12-06 23:03,한식,202887.9728,443947.253,,-,-
390,영업,02   00000,31.79,135994.0,서울특별시 강남구 개포동 186-1번지 ,서울특별시 강남구 삼성로 38 (개포동),6329.0,개포골,20011200000000.0,I,2018-08-31 23:59,한식,205838.5588,442943.8093,한식,36003999,4.36
391,영업,,119.68,135515.0,서울특별시 강남구 역삼동 788-12번지 ,서울특별시 강남구 논현로 310-1 1층 (역삼동),6231.0,부산아지매국밥,20180500000000.0,I,2018-08-31 23:59,한식,203542.1981,443445.5917,한식,32496637,4.49
392,영업,,17.16,135930.0,서울특별시 강남구 역삼동 799-18 ,서울특별시 강남구 논현로63길 25 지하1층 주방5호 (역삼동),6256.0,연회장,20210300000000.0,I,2021-03-25 0:22,일식,203372.8406,443340.2869,일식,1848029285,4.42
393,영업,,10.0,135897.0,서울특별시 강남구 신사동 661-12번지 지하1층 ,서울특별시 강남구 압구정로50길 5-10 (신사동지하1층),6018.0,철이네보쌈,20090100000000.0,I,2018-08-31 23:59,한식,203384.2609,447267.2009,한식,-,-
394,영업,,30.67,135829.0,서울특별시 강남구 논현동 225-6 논현 아이파크 ,서울특별시 강남구 언주로 615 논현 아이파크 103동 지하1층 비126호 (논현동),6107.0,번트(Burnt)265,20210200000000.0,U,2021-02-17 2:40,기타,203108.3618,445369.4291,기타,-,-
395,영업,070 77606300,18.8,135890.0,서울특별시 강남구 신사동 552-3 ,서울특별시 강남구 논현로161길 39 1층 202호 (신사동),6029.0,캔디드샷 커피앤브레드,20200600000000.0,I,2020-06-28 0:23,기타,202138.7223,446738.937,기타,-,-
396,영업,,10.0,135833.0,서울특별시 강남구 논현동 277-27 TGL 경복빌딩 ,서울특별시 강남구 봉은사로 303 TGL 경복빌딩 지하1층 (논현동),6103.0,카이스파,20200900000000.0,I,2020-09-19 0:23,한식,203479.293,445256.3135,한식,1620102562,-
397,영업,,33.12,135957.0,서울특별시 강남구 청담동 124-8 지하1층 ,서울특별시 강남구 도산대로 517 지하1층 (청담동),6012.0,고스트(GST),20210600000000.0,U,2021-06-27 2:40,한식,204337.8682,446961.8433,한식,-,-
398,영업,02 5645265,230.36,135910.0,서울특별시 강남구 역삼동 644-19번지 (지하1층) ,서울특별시 강남구 강남대로94길 95 (역삼동(지하1층)),6131.0,나주곰탕,20170600000000.0,I,2018-08-31 23:59,경양식,203020.9587,444327.9823,경양식,20624779,4.31
399,영업,,61.3,135811.0,서울특별시 강남구 논현동 12번지 ,서울특별시 강남구 논현로149길 65 지상1층 102호 (논현동),6039.0,베러디(betterd),20200600000000.0,I,2020-06-13 0:23,기타,202009.8641,446051.7754,기타,-,-
400,영업,,27.52,135998.0,서울특별시 강남구 대치동 933-11 ,서울특별시 강남구 삼성로63길 25 1층 102호 (대치동),6208.0,유채라멘,20210200000000.0,I,2021-02-10 0:23,분식,205067.685,444132.905,분식,1137833773,4.57
401,영업,02  586 9285,128.76,135882.0,서울특별시 강남구 삼성동 168 삼성빌딩 ,서울특별시 강남구 영동대로 510 삼성빌딩 지상2층 201호 (삼성동),6173.0,풀향기,20210800000000.0,I,2021-08-25 0:22,한식,205489.7814,445370.7622,한식,1261357775,3.58
402,영업,,103.6,135860.0,서울특별시 강남구 도곡동 945-16번지 지상1층 ,서울특별시 강남구 도곡로4길 24 (도곡동지상1층),6258.0,두두컴퍼니,20180700000000.0,I,2018-08-31 23:59,경양식,202945.2605,442939.9373,경양식,36690429,4.37
403,영업,,107.43,135860.0,서울특별시 강남구 도곡동 953-1번지 양재SK허브프리모 ,서울특별시 강남구 강남대로 240 양재SK허브프리모 지상1층 105호 (도곡동),6267.0,바나프레소 양재역점,20190200000000.0,I,2019-02-22 2:21,기타,202973.006,442568.8789,기타,1488531929,4.42
