상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
영업,,35.0,156871,서울특별시 동작구 상도1동 739-1 ,서울특별시 동작구 상도로38가길 5 1층 (상도1동),7032.0,덮다 상도역점,20200700000000.0,U,2020-07-31 2:40,한식,195296.0783,444477.122,한식,1114537670,-
영업,,46.5,156761,서울특별시 동작구 대방동 501번지 대림아파트 ,서울특별시 동작구 여의대방로44길 10 지하1층 106호 (대방동 대림아파트),6943.0,포엘,20190600000000.0,I,2019-06-22 2:21,외국음식전문점(인도태국등),193273.484,445011.2501,외국음식전문점(인도태국등),1451936182,-
영업,,66.0,156030,서울특별시 동작구 상도동 504-3번지 ,서울특별시 동작구 상도로61길 40 지상1층 (상도동),7027.0,큰맘할매순대국,20160800000000.0,I,2018-08-31 23:59,한식,196135.1217,443610.5863,한식,1863739552,-
영업,02 8212600,101.69,156030,서울특별시 동작구 상도동 489-9번지 ,서울특별시 동작구 상도로 370 (상도동),7040.0,이모이모,20200600000000.0,U,2020-06-13 2:40,경양식,195838.5292,443724.7903,경양식,20918681,4.83
영업,02 8132030,89.0,156847,서울특별시 동작구 신대방동 347-25번지 ,서울특별시 동작구 여의대방로24길 134 2층 (신대방동),7056.0,에이치에스푸드(HS FOOD),20190900000000.0,U,2019-09-13 2:40,한식,193517.0101,444097.0929,한식,-,-
영업,02 8251779,83.97,156839,서울특별시 동작구 상도동 324-68 ,서울특별시 동작구 국사봉1길 41 지상2층 (상도동),7041.0,스시아나,20211200000000.0,U,2021-12-14 2:40,일식,193809.0399,444113.125,일식,37639587,4.45
영업,,35.28,156827,서울특별시 동작구 사당동 1051-41 ,서울특별시 동작구 남부순환로259길 11 지층2호 (사당동),7023.0,한끼 마라탕,20210600000000.0,U,2021-06-16 2:40,호프/통닭,197484.5852,441577.4483,호프/통닭,1173523050,4.56
영업,8465803,24.63,156848,서울특별시 동작구 신대방동 362-30 ,서울특별시 동작구 여의대방로24길 26 (신대방동),7056.0,우동짜장,20211200000000.0,U,2021-12-09 2:40,중국식,192999.3393,443962.9978,중국식,1038166564,4.22
영업,,42.25,156853,서울특별시 동작구 신대방동 607-58 ,서울특별시 동작구 신대방길 113 (신대방동),7069.0,돼지꿈꾸의소,20210600000000.0,U,2021-07-01 2:40,한식,191817.1893,443121.5655,한식,1834409001,5
영업,02  536 4900,19.57,156824,서울특별시 동작구 사당동 708-396번지 ,서울특별시 동작구 사당로17길 11 (사당동),7004.0,바다횟집,20200600000000.0,U,2020-06-18 2:40,일식,197633.3406,442394.9794,일식,13082140,4.56
영업,,47.52,156030,서울특별시 동작구 상도동 470-8번지 ,서울특별시 동작구 상도로50길 33 (상도동),7033.0,냠냠냠,20150500000000.0,I,2018-08-31 23:59,분식,195548.2334,443904.3217,분식,-,-
영업,,117.35,156801,서울특별시 동작구 노량진동 119-156 ,서울특별시 동작구 만양로 94-1 지상12층 (노량진동),6913.0,미각 양꼬치,20210800000000.0,U,2021-08-19 2:40,한식,195017.3547,445509.7242,한식,1345238458,4
영업,02   5321052,75.79,156815,서울특별시 동작구 사당동 88-15번지 1층 ,서울특별시 동작구 동작대로31길 3 (사당동),6997.0,상도늘보리이수점,20170100000000.0,I,2018-08-31 23:59,한식,198306.5278,442911.3456,한식,843769019,4.29
영업,02  833 6046,633.0,156852,서울특별시 동작구 신대방동 586-2 ,서울특별시 동작구 시흥대로 676 지하1층 (신대방동),7068.0,오누이(ONUE),20201200000000.0,U,2020-12-13 2:40,경양식,191902.6831,443289.494,경양식,-,-
영업,02 5357271,27.95,156816,서울특별시 동작구 사당동 133-4 ,서울특별시 동작구 동작대로27길 6 (사당동),7008.0,광주집 순대국,20210500000000.0,U,2021-05-14 2:40,한식,198313.3832,442852.2484,한식,30984571,4.05
영업,,19.8,156838,서울특별시 동작구 상도동 195-52 ,서울특별시 동작구 상도로22길 5 (상도동),6958.0,고가네원조숯불구이통닭,20201100000000.0,U,2020-11-13 2:40,한식,194320.5108,444525.1302,한식,11666216,4.44
영업,,82.44,156816,서울특별시 동작구 사당동 144-1번지 ,서울특별시 동작구 동작대로25길 33 2층 (사당동),7008.0,오블라디,20200100000000.0,U,2020-01-25 2:40,기타,198209.852,442602.3837,기타,1637531563,4.65
영업,222295492,62.08,156839,서울특별시 동작구 상도동 353-2 ,서울특별시 동작구 상도로 120 B1층 (상도동 핸드픽트호텔.서울),6959.0,태라관광(주)-볼룸,20211200000000.0,U,2021-12-07 2:40,한식,194052.2816,444337.583,한식,-,-
영업,,90.0,156824,서울특별시 동작구 사당동 1006-11 ,서울특별시 동작구 동작대로23길 15 2층 (사당동),7013.0,소올산방,20211000000000.0,I,2021-10-20 0:22,기타,198239.646,442433.4923,기타,1815854639,-
영업,02 8231524,105.78,156857,서울특별시 동작구 흑석동 51-3 ,서울특별시 동작구 서달로14나길 10 (흑석동),6979.0,엉터리생고기,20211100000000.0,U,2021-11-19 2:40,한식,196713.326,445055.6574,한식,37615390,4.32
영업,02 5851332,105.4,156826,서울특별시 동작구 사당동 1032-31번지 ,서울특별시 동작구 동작대로3길 14 (사당동),7015.0,김채원24시감자탕,20190400000000.0,U,2019-04-05 2:40,한식,198214.719,441807.2071,한식,118157557,4.35
영업,,166.28,156847,서울특별시 동작구 신대방동 345-3번지 석양교회 ,서울특별시 동작구 보라매로 93 지하1층 (신대방동),7060.0,크래프트비,20190900000000.0,I,2019-09-28 2:22,호프/통닭,193536.4443,443946.5544,호프/통닭,1846910819,4.41
영업,,38.38,156802,서울특별시 동작구 노량진동 215-119번지 1층 ,서울특별시 동작구 만양로 50-1 (노량진동 1층),6917.0,꼬끼오숯불통닭,20140100000000.0,I,2018-08-31 23:59,통닭(치킨),195244.3827,445155.4744,통닭(치킨),35545616,4.68
영업,,26.0,156820,서울특별시 동작구 사당동 155-2 1층 ,서울특별시 동작구 사당로23길 2 (사당동 1층),7006.0,마포순대국,20201100000000.0,U,2020-11-07 2:40,한식,197932.7051,442444.6334,한식,1944564505,4.74
영업,02 8160501,21.6,156805,서울특별시 동작구 노량진동 297-1 ,서울특별시 동작구 노량진로6길 86 (노량진동),6934.0,스카이피자,20210800000000.0,U,2021-08-15 2:40,패스트푸드,194363.5245,445266.8269,패스트푸드,1419012806,4.05
영업,,102.0,156030,서울특별시 동작구 상도동 501번지 동호빌딩 ,서울특별시 동작구 사당로 10 1층 (상도동),7027.0,초밥이야기,20190800000000.0,U,2019-08-25 2:40,일식,195989.3302,443681.2071,일식,1868870724,4.33
영업,,44.55,156842,서울특별시 동작구 상도동 214-107 ,서울특별시 동작구 양녕로20길 111 1층 (상도동),7037.0,탱그리 초밥,20211200000000.0,U,2021-12-07 2:40,일식,195062.4948,443893.8556,일식,1476867438,4.45
영업,02 8157979,109.81,156882,서울특별시 동작구 상도1동 493번지 ,서울특별시 동작구 흑석로 19 1층 (상도1동),6912.0,우리도한번잘구워보세 중앙대후문점,20191200000000.0,U,2019-12-08 2:40,기타,195762.6213,444762.9363,기타,1690137715,4.48
영업,,83.7,156831,서울특별시 동작구 상도동 33-14번지 청원기획 ,서울특별시 동작구 상도로 258-1 2층 (상도동),6965.0,상도식구,20190400000000.0,I,2019-05-01 2:20,한식,195208.0507,444646.5431,한식,1050837071,-
영업,,63.18,156854,서울특별시 동작구 신대방동 687-1,서울특별시 동작구 신대방3길 73 1층 101호 (신대방동),7069.0,브라이트스타 영등포,20220600000000.0,U,2021-12-05 23:01,한식,191782.9832,442919.0857,,-,-
영업,,42.19,156844,서울특별시 동작구 상도동 298-71 ,서울특별시 동작구 국사봉길 79 1층 (상도동),7043.0,싱싱하늬,20200800000000.0,I,2020-08-22 0:23,일식,193837.5914,443804.181,일식,-,-
영업,02825 6225,20.1,156800,서울특별시 동작구 노량진동 13-6 노량진 구 수산시장 ,서울특별시 동작구 노들로 674 노량진수산물도매시장 구 수산시장동 (노량진동),6900.0,구이천국,20211100000000.0,U,2021-11-03 2:40,한식,194346.1567,445823.5009,한식,1240153266,4.41
영업,,35.19,156801,서울특별시 동작구 노량진동 119-161 ,서울특별시 동작구 만양로14길 5 1층 (노량진동),6913.0,곱창의전설노량진점,20200700000000.0,U,2020-07-22 2:40,한식,195043.2963,445466.7067,한식,37350711,-
영업,02 825 2577,81.6,156811,서울특별시 동작구 대방동 404-8 (1층) ,서울특별시 동작구 상도로 48 (대방동(1층)),7055.0,BBQ신대방삼거리역점,20220100000000.0,U,2022-01-19 2:40,호프/통닭,193372.825,444155.1922,호프/통닭,1648195748,4.34
영업,,28.76,156030,서울특별시 동작구 상도동 500-1번지 ,서울특별시 동작구 상도로61길 4 지하1층 (상도동),7027.0,팔팔구(889),20181000000000.0,U,2018-10-11 23:59,식육(숯불구이),195971.6308,443656.2595,식육(숯불구이),-,-
영업,208255166,19.37,156843,서울특별시 동작구 상도동 261-35번지 ,서울특별시 동작구 성대로 80 (상도동),7045.0,노가리호프,20141000000000.0,I,2018-08-31 23:59,호프/통닭,194179.7279,443933.8858,호프/통닭,1916143671,4.18
영업,264017899,42.5,156820,서울특별시 동작구 사당동 323-13 ,서울특별시 동작구 사당로 247 지상1층 (사당동),7005.0,노루목곱창,20201100000000.0,U,2020-11-13 2:40,한식,197737.0901,442364.2806,한식,-,-
영업,,33.0,156811,서울특별시 동작구 대방동 394-1번지 ,서울특별시 동작구 대방동길 3 1층 (대방동),6954.0,킹짱이네오돌뼈닭발,20190500000000.0,I,2019-06-01 2:21,한식,193551.5459,444220.0102,한식,1821938493,4.71
영업,02  61246581,433.88,156816,서울특별시 동작구 사당동 139-30 지안플라자 ,서울특별시 동작구 동작대로27길 5 지안플라자 1 2층 (사당동),7008.0,다트플렉스 이수점,20210800000000.0,U,2021-08-08 2:40,기타,198293.4983,442793.6155,기타,1466779862,4.53
영업,,57.61,156804,서울특별시 동작구 노량진동 258-32 ,서울특별시 동작구 노량진로10길 26 지하1층 (노량진동),6930.0,아트카페포차,20210400000000.0,U,2021-04-08 2:40,한식,194399.4021,445562.991,한식,-,-
영업,,16.56,156090,서울특별시 동작구 사당동 1131번지 ,서울특별시 동작구 사당로13길 31 11-1호 (사당동),7004.0,달의둥지 (Coffee Roasters),20160600000000.0,I,2018-08-31 23:59,기타,197390.1432,442578.0473,기타,-,-
영업,,156.0,156860,서울특별시 동작구 흑석동 181-11번지 ,서울특별시 동작구 흑석로 111 2층 (흑석동),6910.0,초반식당,20190900000000.0,U,2019-09-25 2:40,한식,196500.5961,445150.0666,한식,1608611702,4.43
영업,,54.78,156811,서울특별시 동작구 대방동 407-24 ,서울특별시 동작구 여의대방로24길 73 1층 (대방동),7055.0,우곳간,20211100000000.0,I,2021-11-26 0:22,한식,193224.7706,444045.8335,한식,1855049455,-
영업,234827773,161.5,156816,서울특별시 동작구 사당동 138-3 이수프라자 106호 ,서울특별시 동작구 동작대로27다길 26 (사당동이수프라자 106호),7008.0,용용선생 이수역점,20211000000000.0,U,2021-10-16 2:40,한식,198181.9469,442684.3355,한식,-,-
영업,,61.0,156804,서울특별시 동작구 노량진동 244-65번지 지하1층 ,서울특별시 동작구 노량진로8길 58 (노량진동 지하1층),6929.0,뜨거운철판,20180900000000.0,U,2018-09-12 23:59,기타,194485.6904,445552.7863,기타,-,-
영업,,205.26,156827,서울특별시 동작구 사당동 1041-12 ,서울특별시 동작구 동작대로1길 18 (사당동),7025.0,명동참치,20201200000000.0,U,2020-12-19 2:40,일식,198181.3242,441694.2941,일식,13138768,4.49
영업,,45.5,156854,서울특별시 동작구 신대방동 698번지 ,서울특별시 동작구 시흥대로 596 오피스텔동 1층 101호 (신대방동 신라스테이해링턴타워),7074.0,카페하나,20191200000000.0,U,2019-12-08 2:40,기타,191481.8167,442602.7659,기타,1421917589,4.7
영업,232803201,19.24,156813,서울특별시 동작구 노량진동 325-4 신동아리버파크빌 ,서울특별시 동작구 만양로3길 20 신동아리버파크빌 2층 201호 (노량진동),6926.0,커피인더스터디,20201200000000.0,U,2020-12-23 2:40,기타,195173.4169,445112.843,기타,1282414797,4.33
영업,02 8335006,85.8,156713,서울특별시 동작구 신대방동 395-69번지 보라매아카데미타워 2층 201호 ,서울특별시 동작구 보라매로5가길 16 (신대방동보라매아카데미타워 2층 201호),7071.0,에머이 보라매점,20200600000000.0,U,2020-06-18 2:40,외국음식전문점(인도태국등),193218.364,443239.5811,외국음식전문점(인도태국등),1340215424,4.18
영업,,62.7,156801,서울특별시 동작구 노량진동 119-148,서울특별시 동작구 만양로16길 32 1층 4호 (노량진동),6913.0,아구 생각,20220500000000.0,U,2021-12-04 22:09,호프/통닭,195054.2677,445516.4375,,1477117187,-
영업,02  32807368,276.52,156811,서울특별시 동작구 대방동 404-4,서울특별시 동작구 여의대방로24길 101 지하1 1층 (대방동),7055.0,프로스퍼(prosper),20220400000000.0,U,2021-12-03 23:02,기타,193351.4393,444105.885,,-,-
영업,205259348,39.86,156826,서울특별시 동작구 사당동 1032-4번지 ,서울특별시 동작구 사당로30길 122 (사당동),7015.0,새벽촌,20150900000000.0,I,2018-08-31 23:59,한식,198219.6254,441918.1477,한식,20914796,4.18
영업,02 5975830,31.79,156825,서울특별시 동작구 사당동 1029-43 ,서울특별시 동작구 사당로30길 104-1 (사당동),7015.0,끝판왕,20200800000000.0,U,2020-08-30 2:40,호프/통닭,198219.672,441994.3159,호프/통닭,1158107690,4.59
영업,02   0,27.0,156852,서울특별시 동작구 신대방동 591-13 ,서울특별시 동작구 신대방길 108 (신대방동),7068.0,현미고기집,20211200000000.0,U,2021-12-14 2:40,한식,191853.593,443120.3354,한식,35221487,4.57
영업,02 5841158,66.0,156827,서울특별시 동작구 사당동 1039-1번지 ,서울특별시 동작구 동작대로7길 83 1층 (사당동),7025.0,면장의 밥상,20200600000000.0,U,2020-06-06 2:40,기타,197999.8296,441709.98,기타,1500408386,4.43
영업,,85.8,156801,서울특별시 동작구 노량진동 114-5 ,서울특별시 동작구 노량진로 162 (노량진동),6922.0,육수당노량진점,20211000000000.0,U,2021-10-17 2:40,까페,194972.4241,445686.1585,까페,1406207152,4.18
영업,02 8236638,62.12,156830,서울특별시 동작구 상도1동 642-1 ,서울특별시 동작구 양녕로 286-1 (상도1동),6969.0,가야,20201200000000.0,U,2020-12-12 2:40,한식,195574.1084,444715.9878,한식,19867500,4.31
영업,02  817 4284,9.0,156030,서울특별시 동작구 상도동 310 (1층) ,서울특별시 동작구 국사봉1길 63 (상도동(1층)),7043.0,시골밥상,20201100000000.0,U,2020-11-26 2:40,분식,193870.1834,444036.4582,분식,453365271,4.44
영업,02   5239850,31.08,156826,서울특별시 동작구 사당동 1032-33,서울특별시 동작구 동작대로3길 20 (사당동),7015.0,엠디지,20220800000000.0,U,2021-12-08 0:07,한식,198192.194,441808.0865,,1396256577,-
영업,02 5359259,72.75,156824,서울특별시 동작구 사당동 708-458 ,서울특별시 동작구 동작대로25길 30 1층 (사당동),7008.0,백호양대창 이수점,20201100000000.0,U,2020-11-13 2:40,호프/통닭,198211.1987,442629.4235,호프/통닭,1573324272,4.58
영업,02 5812871,54.41,156824,서울특별시 동작구 사당동 1009-36 ,서울특별시 동작구 사당로30길 54 1층 (사당동),7014.0,칠갑산,20211100000000.0,U,2021-11-18 2:40,한식,198231.4955,442253.6575,한식,38276352,4.32
영업,,69.9,156831,서울특별시 동작구 상도동 17-62번지 ,서울특별시 동작구 만양로 20 (상도동),6919.0,강남푸드투,20190500000000.0,U,2019-05-25 2:40,호프/통닭,195292.6457,444889.2886,호프/통닭,-,-
영업,,18.0,156842,서울특별시 동작구 상도동 214-131 파크빌딩 ,서울특별시 동작구 양녕로26길 29 파크빌딩 1층 (상도동),7037.0,테트리스 찜닭 동작점,20211200000000.0,U,2021-12-07 2:40,한식,194998.3918,443890.9613,한식,1631270916,4.73
영업,,33.0,156816,서울특별시 동작구 사당동 139-88,서울특별시 동작구 동작대로27가길 14 1층 (사당동),7008.0,명주네 전집,20220700000000.0,U,2021-12-07 0:06,한식,198253.499,442749.7767,,-,-
영업,02 8152029,19.8,156877,서울특별시 동작구 흑석동 10번지 명수대상가 B동 11호,서울특별시 동작구 현충로 119 (흑석동),6904.0,만나,20140100000000.0,I,2018-08-31 23:59,일식,197006.7524,445072.7234,일식,1638845846,4.1
영업,,29.7,156722,서울특별시 동작구 신대방동 713번지 보라매롯데낙천대아파트 ,서울특별시 동작구 여의대방로10길 38 상가동 지하5호 (신대방동 보라매롯데낙천대아파트),7064.0,온다,20191000000000.0,I,2019-10-19 0:22,기타,192295.1363,443573.3371,기타,1161561746,4.09
