,업소아이디,업소명,분류코드,분류코드명,업소 주소,업소 전화번호,찾아오시는 길,업소정보,자랑거리,추천수,기준년월,업소 사진,위도,경도,행정구,행정동,검색명,식당아이디
190,8484,고등어식당,1,한식,서울특별시 강남구 강남대로84길 33 (역삼동),02-2050-0095,강남역 국기원에서 역삼1동주민쎈타쪽 100m 대우빌지하1층,영업시간 :9:00~21:00 좌석수 :20석 휴무일 :일요일 배달 :불가능 예약 :가능 카드 :가능 주차 :가능 홈페이지 주소 : 전자우편주소 :        ,가족이 먹는 것처럼 정성껏 요리,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20140430112929.jpg,37.49754613,127.0310934,강남구,역삼동,강남구 역삼동 고등어식당,20897124
191,8213,다리목,1,한식,서울특별시 관악구 신림로58가길 7 (신림동),877-4369,신림동 '왕성교회' 뒷편에 위치,영업시간 : 오전 10시 ~ 오후 10시 배달 : 불가능 주차 : 가능(2대) 카드 : 가능 좌석 : 48석 휴무 : 13주 일요일 예약 : 가능        ,▷가족경영으로 인건비 절감.  ▷가족의 건물로 임대료 부분 절감 ▷김치찌개 된장찌개는 2009년부터 가격 동결 ▷쿠폰제 실시 : 쿠폰 10개 음료수 1개 쿠폰 20개 음식 1인 무료,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220718152251.jpg,37.48214701,126.9310355,관악구,신림동,관악구 신림동 다리목,20848872
192,8682,횡성한우목장,1,한식,서울특별시 용산구 효창원로48길 6 (용문동),716-8592,효창공원역 3번4번출구 사이 도로로 약 200미터 이동 후 왼쪽,영업시간 : 11:00 ~ 23:00 좌석수 :80 휴무일 :없음(주말공휴일은 오후 5시부터 영업) 배달 :불가 예약 :가능 카드 :가능 주차 :가능      ,모범업소로서 깨끗하고 청결한 위생관리 갈비탕(특) 주변보통가격으로 판매(푸짐한 양)' ,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20130708102947.jpg,37.53757588,126.9609065,용산구,용문동,용산구 용문동 횡성한우목장,13048503
193,7657,지리산,1,한식,서울특별시 영등포구 여의나루로 67 (여의도동),02-761-1493,5호선 여의도역 4번출구에서 가까움,영업시간 : 10:00-22:00 좌석수 : 56석 휴무일 : 국경일 및 주일휴무 배달 : 불가 예약 : 가능 카드 :가능 주차 : 가능 홈페이지 주소 : 전자우편주소 : 기타 :주인이 식재료 새벽에 구입 및 주방담당    ,#NAME?,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20121108164752.jpg,37.52355864,126.9265108,영등포구,여의도동,영등포구 여의도동 지리산,36004044
194,8083,돈애우,1,한식,서울특별시 도봉구 도당로 81 (방학동),02-3491-9279,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :  ,볏집삼겹구이등의 신품목개발로 원재료는 직접 거래 공급받으며 아르바이트생의 고용과 가족운영으로 인건비를 줄임,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120620141352.jpg,37.66514108,127.0360209,도봉구,방학동,도봉구 방학동 돈애우,-
195,8126,진사골왕갈비,1,한식,서울특별시 서대문구 이화여대7길 24,02-363-3959,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :      ,친절하고 서비스가 좋으며 직접 재료 구입으로 재료비를 줄여 저렴한 가격으로 제공 경로우대(노인정에서 오시면 30%할인) ,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20211210144750.jpg,37.55884448,126.9442823,서대문구,대현동,서대문구 대현동 진사골왕갈비,-
196,8413,항아리 숯불갈비,1,한식,서울특별시 강남구 언주로134길 11-1 (논현동),02-517-2260,논현2동 주민센터에서 언주로 방면으로 도보1분,영업시간 : 11:30~22:00 좌석수 : 72석 휴무일 : 일요일 배달 : 불가능 예약 : 가능 카드 : 가능 주차 : 불가능 홈페이지 주소 : 전자우편주소 :     ,신선한 국내산 재료만을 고집,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20140501160448.jpg,37.5168427,127.0364969,강남구,논현동,강남구 논현동 항아리 숯불갈비,-
197,8357,미진분식,1,한식,서울특별시 구로구 구로중앙로8길 27 (구로동),02-3281-9409,대림역 2번 출구 방면 좌측길 푸른약국 옆에 위치합니다.,영업시간 : 06:00~21:00 좌석수 : 16석 휴무일 : 연중무휴 배달 : X 예약 : 가능 카드 : X 주차 : X 홈페이지 주소 : X 전자우편주소 : X ,가격이 저렴하고 친절함,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120706152307.JPG,37.49245047,126.893119,구로구,구로동,구로구 구로동 미진분식,18448143
198,8732,지우정,1,한식,서울특별시 강북구 삼각산로 130 (수유동),900-9333,지하철 수유역 버스정류장 벽산아파트에서 도보로 2분,영업시간 :9:00~22:00 좌석수 : 92석 휴무일 : 없음 배달 : 불가 예약 : 가능 카드 : 가능 주차 : 가능 홈페이지 주소 : 없음 전자우편주소 : 없음 기타 : 모범음식점     ,1년이상 가격동결업소이며 사장님이 요식업중앙회장으로 표창장 수여받은적 있음,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20130617110241.jpg,37.64082731,127.0186592,강북구,수유동,강북구 수유동 지우정,1214860534
199,8315,본향,2,중식,서울특별시 송파구 마천로26길 6 (오금동),409-8480,버스 : 331432163317 거여 초등학교에서 하차 ,영업시간 : 오전 11시30분 ~ 오후 9시 좌석수 : 44석 휴무일 : 매월 2주 4주 휴무 배달 : 가능 기타 : 스마트폰 검색 가능 주차가능    ,오픈 주방으로 조리과정 확인 가능합니다 신선한 재료를 당일 공수해서 사용하고 실내가 쾌적합니다. 단골고객 만두 서비스 제공과 배달 인건비 절감 배달시 홀가격 적용합니다.,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120704132407.JPG,37.50268179,127.139044,송파구,오금동,송파구 오금동 본향,36004928
200,8180,중앙삼겹시대,1,한식,서울특별시 관악구 중앙길 12 (봉천동),875-9998,봉천중앙시장' 근처,영업시간 : 오전 10시 ~ 오후 10시 배달 : 불가능 주차 : 가능 예약 : 가능 좌석 : 10석 카드 : 가능 휴무일 :  첫째 일요일         ,▷2015년 새로운 장소로 이전하여 깔끔한 매장 ▷전통시장(오거리시장)에서 식재료 신선하고 저렴하게 구입,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220718174435.jpg,37.48402414,126.9539051,관악구,봉천동,관악구 봉천동 중앙삼겹시대,1288558613
201,8573,씨씨존치킨,4,기타외식업(다방패스트푸드등),서울특별시 성동구 무수막길 85 (금호동2가),02-2235-7792,,영업시간 : 12:00~24:00 좌석수 : 휴무일 : 배달 : x 예약 : 카드 : 주차 : o 홈페이지 주소 : 전자우편주소 : 기타 :    ,평균가격보다 5000원 정도 싸며 앞으로 가격을 인상하지 않고 저렴하게 판매하여 가격안정에 동참 ,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20130805111804.jpg,37.55344142,127.020337,성동구,금호동,성동구 금호동 씨씨존치킨,17909475
202,8679,모리모리,3,경양식일식,서울특별시 용산구 한강대로 281 (갈월동),702-1441,숙대입구역 7번출구에서 약 20미터,영업시간 : 10:00 ~ 22:00 좌석수 :70석 휴무일 :없음 배달 : 가까운지역 가능 예약 :가능 카드 : 가능 주차 : 불가      ,모범업소로서 깨끗하고 청결한 위생관리  사장님과 종업원 매우친절하고 맛도좋아 주변대학생들이 많이찾음,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20130715155527.jpg,37.54336493,126.9721693,용산구,갈월동,용산구 갈월동 모리모리,30802314
203,8818,돈스우스,1,한식,서울특별시 양천구 월정로 157 (신월동),2608-5015,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 :  ,넒은 실내로 단체회식을 할 수 있음  양질의 고기를 저렴한 가격으로 이용할 수 있음 친절함,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20140114174112.jpg,37.53276617,126.8364683,양천구,신월동,양천구 신월동 돈스우스,-
204,8672,또순이네,1,한식,서울특별시 종로구 사직로 130 (적선동) 적선현대빌딩 지하1층,730-6980,지하철 3호선 경복궁역과 연결되어 있음. ,영업시간 : 7시 ~ 20시 좌석수 : 10개 휴무일 : 일요일 공휴일 배달 : 불가 예약 : 불가 카드 : 가능 주차 : 불가     ,행정자치부 청사 주변에 위치한 업소로 저렴하고 깨끗하여 직장인들이 이용하기 좋은 업소,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20130605155752.jpg,37.57536753,126.9733218,종로구,적선동,종로구 적선동 또순이네,17897793
205,8017,미락,1,한식,서울특별시 성북구 화랑로25길 13 (상월곡동),915-3334,장위골목시장입구와 우체국 사이에 위치,영업시간 : 11시 30분 ~ 23시 좌석수 : 80개정도 휴무일 : 연중무휴 배달 : 무 예약 : 가능 카드 : 가능 주차 : 가능 홈페이지 주소 : 전자우편주소 :  ,저렴한 가격으로 30년간 제공,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20150428091749.jpg,37.60916197,127.0521779,성북구,상월곡동,성북구 상월곡동 미락,36004760
206,8728,공새미김밥,1,한식,서울특별시 광진구 뚝섬로58길 19 (자양동),455-8178,잠실대교 북단사거리에서 200m 프라젠스파 앞,영업시간 : 07:00 ~ 19:00 좌석수 : 20석 휴무일 : 매주일요일 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 :    ,ㅇ 가족운영으로 인건비 절감 ㅇ 가격이 저렴하고 청결함,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20150714111639.jpg,37.53114307,127.0846902,광진구,자양동,광진구 자양동 공새미김밥,-
207,8191,제주토종흑돼지,1,한식,서울특별시 관악구 남현1길 68-14 (남현동),583-9250,남현동 먹거리 골목에 위치,영업시간 : 오전 10시30분 ~ 오후 12시    일요일 : 오후4시~오후10시 배달 : 불가능 주차 : 가능 카드 : 가능 좌석 : 48석(1.2층) 예약 : 가능 휴무일 : 재량휴업       ,▷관악구 평균가격보다 10%이상 저렴 ▷김치찌개에 제주토종흑돼지 사용. 된장찌개에는 우렁을 사용하여 더 맛있음.,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120703161441.jpg,37.47516875,126.9811246,관악구,남현동,관악구 남현동 제주토종흑돼지,12829717
208,8550,만미정 식당,1,한식,서울특별시 강북구 솔매로43길 96 (미아동),983-8884,지하철 미아역 버스정류장 수유시장역에서 도보5분,영업시간 : 11:30 ~ 21:00 좌석수 : 4개 휴무일 : 첫째 셋째주 일요일 배달 : 불가 예약 : 가능 카드 : 가능 주차 : 불가 홈페이지 주소 : 전자우편주소 :   ,깔끔한 내부와 식사로 단골 손님들이 꾸준히 찾고 있음,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20130805151237.jpg,37.62993042,127.0228407,강북구,미아동,강북구 미아동 만미정 식당,36004012
209,8383,다동분식,1,한식,서울특별시 중구 남대문로9길 16 (다동),02-755-7414,2호선 을지로입구역 -1번 출구 근처 하나SK카드 빌딩 앞,(2022년 5월 기준) ○ 영업시간 :  06:30 ~ 21:00 (휴무일: ) ○ 좌석수 : 96석 * 단체석 완비 ○ 배달 : 불가 ○ 주차 :  불가 ○ 기타:  예약 가능 카드 가능 ,가격이 주변업소에 비해 저렴하고 메뉴가 다양하여 인근 직장인들이 자주 이용하는 업소입니다. ,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220512110045.jpg,37.56683604,126.9815496,중구,다동,중구 다동 다동분식,18001916
210,8020,서울숯불갈비,1,한식,서울특별시 성북구 정릉로29길 8 (정릉동),912-1902,정릉로 경남아파트 옆에 위치,영업시간 : 10시 ~ 23시 좌석수 : 40개 휴무일 : 연중무휴 배달 : 무 예약 : 가능 카드 : 가능 주차 : 가능 홈페이지 주소 : 전자우편주소 : 기타 :  ,가격도 저렴하고 친절로 모시며 앞으로도 계속 가격안정에 앞장서서 가격을 올리지 않을 계획입니다.,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120618114540.jpg,37.60381977,127.0157594,성북구,정릉동,성북구 정릉동 서울숯불갈비,18908594
211,8036,할매김밥,1,한식,서울특별시 중랑구 동일로163길 17 (묵동),02-979-6227,먹골역 7번출구에서 신한은행끼고 좌회전하여 90미터 직진,영업시간 : 8시~24시 좌석수 : 4석 휴무일 : 없음 배달 : 가까운 곳만(도보로 배달) 예약 : 가능 카드 : 가능 주차 : 불가능  ,지하철 7호선 먹골역 인근 업소로 교통이 편리하며 모든 메뉴가 저렴하며 가게 이름처럼 고향집 할머니 손맛을 느낄 수 있는 곳 가족이 운영하여 인건비 최소 돈까스 소스 등을 직접 만들어 제공   ,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20151126152019.jpg,37.61180773,127.0763273,중랑구,묵동,중랑구 묵동 할매김밥,20869689
212,8613,한우식당,1,한식,서울특별시 구로구 경인로33길 61-3 (개봉동),02-2612-5157,개봉1동 동사무소 옆에 위치합니다.,영업시간 : 10:00~22:00 좌석수 : 70석 휴무일 : 연중 무휴 배달 : 가능 예약 : 가능 카드 : 가능 주차 : X (동사무소 옆 주차장 이용)-한시간무료 홈페이지 주소 : X 전자우편주소 : X ,가격이 저렴하고 청결함,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20130306161954.JPG,37.50055977,126.851002,구로구,개봉동,구로구 개봉동 한우식당,13490643
213,8461,왕가네왕만두,1,한식,서울특별시 강남구 역삼로 420 지상1층(대치동),02-555-0208,도성초교차로에서 휘문고 방향으로 170m 3분거리,영업시간 :07:30~22:30 좌석수 :20석 휴무일 :매주 일요일 배달 :가능 예약 :불가능 카드 :가능 주차 :가능 홈페이지 주소 : 전자우편주소 :       ,신선한 재료 사용 친절한 서비스 속이 알찬 만두를 직접 만듬,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20180329100229.jpg,37.50099428,127.0528847,강남구,대치동,강남구 대치동 왕가네왕만두,18577688
214,8393,모아분식,1,한식,서울특별시 강동구 천호대로191길 6 (길동),02-484-7785,강동 우체국 인근,영업시간 :오전 7시-밤7시 좌석수 :10석 휴무일 :매주 일요일 (주문은 가능) 배달 : 불가 예약 : 카드 :가능 주차 :불가 홈페이지 주소 : 전자우편주소 :   ,저렴한 가격으로 재료를 아끼지 않고 쓰는게 맛있는 비결 특히 꼬마김밥은 유치원생도 먹기 좋을 정도로 작고 간편함. *화학 조미료를 사용하지 않고 천연 재료를 사용하여 음식을 만듭니다.,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220527141438.jpg,37.5353921,127.1444867,강동구,길동,강동구 길동 모아분식,1088665525
215,8615,송주불냉면,1,한식,서울특별시 강서구 방화동로 49  (방화동) ,02-2662-5509,방화2동 기업은행과 던킨도너츠 옆,영업시간 : 11:00~22:00 좌석수 : 48석 휴무일 : 미정 배달 : 불가 예약 : 가능 카드 : 가능 주차 : 가능 홈페이지 주소 : 없음 전자우편주소 : 없음   ,친절 및 업소 청결,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20130717165543.JPG,37.56507473,126.8114806,강서구,방화동,강서구 방화동 송주불냉면,20741319
216,8399,바보네집,1,한식,서울특별시 강남구 논현로120길 14 (논현동),02-544-8870,논현동 성당에서 길(논현로) 건너편 도보4분,영업시간 :11:00~21:00 좌석수 :32석 휴무일 :매주 토일요일 배달 :불가능 예약 :불가능 카드 :가능 주차 :불가능 홈페이지 주소 : 전자우편주소 :      ,손님에게 최선을 다하는 마음 가짐으로 일함,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20170404101144.jpg,37.51083869,127.0333165,강남구,논현동,강남구 논현동 바보네집,-
217,7852,신성김밥,1,한식,서울특별시 송파구 백제고분로22길 28 (삼전동 칸스빌),420-9563,버스노선: 3315.3314.3417.8202.3423.340.363.1007-1 삼전동 주민센터 방면 100m'  ,영업시간 - 08:30 ~20:00 휴무일:매주일요일 좌   석:14석 배   달:불가 주   차:불가 예   약:불가 카   드:가능 ,홀 방문시 저렴한 가격으로 제공 신선한 국내산 식자재로  정성껏 맛있게 제공합니다 ' ,3,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120703113956.JPG,37.50148797,127.0882814,송파구,삼전동,송파구 삼전동 신성김밥,20880096
