,index,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,리뷰
231,262,영업,208247264,28.08,156800,서울특별시 동작구 노량진동 31-13 ,서울특별시 동작구 노량진로8길 27 (노량진동),6928.0,훌랄라치킨,20210900000000.0,U,2021-09-26 2:40,통닭(치킨),194353.617,445612.4966,통닭(치킨),12810929,"[50, 21, 7, 12, '0', '0', '0', '0', 2, 6, '0', '0', '0', 8, 5]"
232,264,영업,,78.18,156824,서울특별시 동작구 사당동 1003-39 ,서울특별시 동작구 사당로 286 2층 (사당동),7013.0,등촌샤브칼국수,20210900000000.0,U,2021-09-30 2:40,호프/통닭,198107.1252,442442.4666,호프/통닭,32115104,"[232, 55, 39, 39, 3, 7, '0', '0', 9, 14, 3, '0', 2, 32, 27]"
233,265,영업,,30.7,156824,서울특별시 동작구 사당동 708-428번지 ,서울특별시 동작구 사당로17길 25 1층 (사당동),7004.0,두찜 동작사당점,20190700000000.0,I,2019-07-26 2:21,한식,197593.9156,442457.4594,한식,1472180960,"[56, 7, 14, 17, 1, 1, '0', '0', 6, '0', '0', '0', 2, 7, '0']"
234,266,영업,63332727,785.56,156800,서울특별시 동작구 노량진동 27-2번지 CTS빌딩 3층 ,서울특별시 동작구 노량진로 100 (노량진동CTS빌딩 3층),6928.0,베라카채플웨딩,20170900000000.0,I,2018-08-31 23:59,뷔페식,194360.477,445637.9579,뷔페식,35719805,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
235,267,영업,,43.4,156800,서울특별시 동작구 노량진동 41-5번지 ,서울특별시 동작구 노량진로 110 1층 112호 (노량진동),6928.0,부자왕만두냉면,20190700000000.0,I,2019-07-10 2:21,한식,194450.9386,445665.8267,한식,1103678052,"[59, 11, 21, 7, 17, 2, '0', '0', 2, '0', '0', '0', '0', 5, '0']"
236,268,영업,,82.0,156830,서울특별시 동작구 상도1동 645-3 중부하이퍼,서울특별시 동작구 흑석로 4 1층 (상도1동),6969.0,정정아식당,20220400000000.0,U,2021-12-03 21:00,한식,195613.2679,444717.2798,,1361419318,"[33, 22, 15, 7, 4, 14, 1, 1, 3, 6, '0', '0', '0', 18, 4]"
237,269,영업,02  812 0915,85.8,156030,서울특별시 동작구 상도동 323-4 ,서울특별시 동작구 국사봉1길 18 2층 (상도동),7042.0,술탄,20201000000000.0,U,2020-10-30 2:40,기타,193712.6344,444071.4609,기타,744531628,"['0', 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
238,272,영업,02  814 2676,132.71,156030,서울특별시 동작구 상도동 502-1 3층 ,서울특별시 동작구 상도로67길 31 3층 (상도동),7027.0,블랙조이커피,20211100000000.0,U,2021-11-18 2:40,까페,196075.3989,443649.2253,까페,1081483899,"['0', 2, '0', '0', '0', 4, 3, '0', 1, '0', '0', '0', '0', '0', '0']"
239,273,영업,,31.11,156879,서울특별시 동작구 사당동 224-33 ,서울특별시 동작구 솔밭로 102 1층 (사당동),7009.0,더잘만든닭강정 본점,20220200000000.0,I,2022-02-23 0:22,호프/통닭,197104.0512,442560.762,호프/통닭,1624131918,"[22, 3, 4, 2, '0', 1, '0', '0', 2, '0', '0', '0', '0', 6, '0']"
240,274,영업,,182.6,156811,서울특별시 동작구 대방동 395-18번지 ,서울특별시 동작구 상도로 47 1층2층 (대방동),6954.0,카페 퍼블리코,20200500000000.0,U,2020-05-17 2:40,까페,193373.0848,444204.33,까페,36652436,"['0', 10, 2, '0', '0', 13, 28, '0', 4, '0', 4, '0', 3, '0', '0']"
241,275,영업,02 8133935,20.16,156831,서울특별시 동작구 상도동 29-33 ,서울특별시 동작구 상도로34길 12 (상도동),6964.0,형제식당,20211100000000.0,U,2021-11-18 2:40,한식,195122.1961,444680.4642,한식,1690107209,"[13, 11, 8, 11, 3, '0', '0', 1, 3, '0', '0', '0', '0', 2, '0']"
242,276,영업,,54.97,156826,서울특별시 동작구 사당동 1038-30번지 ,서울특별시 동작구 동작대로7길 70 (사당동),7025.0,영덕막회,20190500000000.0,U,2019-05-11 2:40,한식,198055.3434,441755.769,한식,13374491,"[28, 9, 3, 11, 1, '0', 1, 2, 5, 4, '0', '0', '0', 14, 2]"
243,277,영업,02 8150324,209.62,156800,서울특별시 동작구 노량진동 13-6 ,서울특별시 동작구 노들로 674 지상2층 8호 (노량진동),6900.0,미자식당,20211200000000.0,U,2021-12-14 2:40,한식,194346.1567,445823.5009,한식,1986598788,"[36, 17, 6, 5, 3, 5, 1, 1, 2, 10, 1, '0', 1, 10, 11]"
244,278,영업,,79.5,156826,서울특별시 동작구 사당동 1031-17번지 1층 ,서울특별시 동작구 동작대로5길 7 (사당동 1층),7015.0,이찌돈까스,20131000000000.0,I,2018-08-31 23:59,기타,198251.0823,441862.1992,기타,37430480,"[57, 18, 14, 10, 17, 6, '0', 1, 4, 2, 1, '0', '0', 11, 2]"
245,279,영업,02 8226939,25.06,156837,서울특별시 동작구 상도동 157 ,서울특별시 동작구 상도로34길 25 (상도동),6965.0,후라이드 참 잘하는 집,20211000000000.0,U,2021-10-20 2:40,호프/통닭,195108.9685,444616.5955,호프/통닭,35575059,"[20, 5, 8, 4, 2, '0', 1, '0', 1, '0', '0', '0', '0', 4, '0']"
246,280,영업,,64.74,156849,서울특별시 동작구 신대방동 395-70번지 전문건설회관 지하1층 ,서울특별시 동작구 보라매로5길 15 (신대방동전문건설회관 지하1층),,늘,20141100000000.0,I,2018-08-31 23:59,한식,193232.0279,443314.0572,한식,20481178,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
247,281,영업,02  824 2525,18.6,156811,서울특별시 동작구 대방동 409-21 ,서울특별시 동작구 여의대방로24길 79 (대방동),7055.0,파스타의 왕자,20210500000000.0,U,2021-05-12 2:40,분식,193255.299,444059.2166,분식,1521910592,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
248,282,영업,,51.9,156815,서울특별시 동작구 사당동 129-11 ,서울특별시 동작구 동작대로27길 38 2층 201호 (사당동),7008.0,하늘,20210800000000.0,I,2021-08-19 0:22,기타,198160.2806,442830.4231,기타,38705743,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
249,283,영업,7080988567,50.48,156060,서울특별시 동작구 본동 9-41,서울특별시 동작구 노량진로32길 17 1층 (본동),6908.0,허스토리,20220500000000.0,I,2021-12-05 0:05,한식,196077.5247,445625.6129,,1155352727,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
250,284,영업,232803280,59.84,156030,서울특별시 동작구 상도동 503-3번지 2층 ,서울특별시 동작구 상도로61길 28 (상도동 2층),7027.0,미스사이공,20190400000000.0,U,2019-04-26 2:40,기타,196065.5092,443632.6622,기타,1700799497,"[183, 21, 116, 38, 88, 20, 2, 1, 10, 1, 3, '0', 2, 16, 1]"
251,285,영업,,43.65,156030,서울특별시 동작구 상도동 120-15 ,서울특별시 동작구 상도로67길 12-5 지하1층 (상도동),7027.0,대윤파닭,20211100000000.0,U,2021-11-18 2:40,통닭(치킨),196101.9029,443551.4798,통닭(치킨),1814900959,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
252,287,영업,,94.4,156030,서울특별시 동작구 상도동 468번지 ,서울특별시 동작구 상도로 332 (상도동),7033.0,오븐마루상도점,20181100000000.0,U,2018-11-21 2:37,통닭(치킨),195623.0934,444036.6956,통닭(치킨),34412221,"[49, 17, 16, 3, 1, 7, 3, '0', 3, 3, 1, '0', '0', 2, 6]"
253,288,영업,,70.38,156839,서울특별시 동작구 상도동 324-25번지 1층 ,서울특별시 동작구 상도로12길 7 (상도동 1층),7041.0,서민준밀밭,20170600000000.0,I,2018-08-31 23:59,한식,193733.1168,444125.4049,한식,1271596200,"[180, 33, 26, 31, 28, 22, 2, 3, 13, 1, 1, '0', 1, 38, 9]"
254,289,영업,,100.8,156830,서울특별시 동작구 상도1동 697 1층 ,서울특별시 동작구 상도로 265-11 (상도1동 1층),6919.0,곱도리탕 전문점 상도점,20211200000000.0,U,2021-12-09 2:40,한식,195333.2889,444647.4117,한식,1054070645,"[20, 4, 3, 5, '0', '0', 2, '0', 4, '0', '0', '0', 1, 3, '0']"
255,290,영업,,68.0,156813,서울특별시 동작구 본동 394-1번지 ,서울특별시 동작구 노량진로 229 1층 (본동),6902.0,피자알볼로 노량진흑석점,20191200000000.0,U,2019-12-29 2:40,패스트푸드,195638.4694,445630.3959,패스트푸드,36260804,"[97, 27, 13, 7, '0', 3, 1, 1, 11, '0', 2, '0', '0', 18, '0']"
256,291,영업,02 5935586,67.28,156816,서울특별시 동작구 사당동 137-15 ,서울특별시 동작구 동작대로27가길 20 2층 (사당동),7008.0,호프광장,20210600000000.0,U,2021-06-12 2:40,분식,198251.383,442725.3401,분식,1418101660,"['0', '0', 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
257,292,영업,,120.79,156030,서울특별시 동작구 상도동 7-22 ,서울특별시 동작구 매봉로2길 8-4 B동 지층 B01호 (상도동),6912.0,허슬버슬,20201000000000.0,U,2020-10-30 2:40,기타,195724.6875,444953.7083,기타,1913537068,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
258,293,영업,,13.6,156851,서울특별시 동작구 신대방동 498-51 ,서울특별시 동작구 여의대방로 80 (신대방동),7063.0,포앤쿡,20201100000000.0,U,2020-11-04 2:40,기타,192466.6693,443823.372,기타,37769179,"[76, 16, 23, 14, 19, 9, 1, '0', 3, '0', '0', '0', '0', 14, '0']"
259,296,영업,,83.9,156857,서울특별시 동작구 흑석동 50-19 ,서울특별시 동작구 서달로14길 26 (흑석동),6979.0,역전할머니맥주 중앙대점,20210300000000.0,U,2021-03-13 2:40,경양식,196781.0523,445044.2802,경양식,1827099901,"[57, 26, 49, '0', '0', 3, '0', '0', 5, 8, 2, '0', '0', '0', '0']"
260,297,영업,02 8136288,43.06,156861,서울특별시 동작구 흑석동 224-1 중앙대병원 B101-B호 ,서울특별시 동작구 흑석로 102 (흑석동 중앙대병원 B101-B호),6973.0,죽이야기,20211200000000.0,U,2021-12-14 2:40,한식,196469.8398,444981.9379,한식,38229131,"[90, 31, 11, 9, 21, 12, 3, '0', 3, 1, 3, '0', 2, 25, 5]"
261,298,영업,02 8178856,86.46,156839,서울특별시 동작구 상도동 347-7 ,서울특별시 동작구 상도로 115 (상도동),6950.0,연정 순대국,20210800000000.0,U,2021-08-25 2:40,한식,193995.8443,444344.7809,한식,1112285084,"[110, 35, 38, 52, 25, 8, 4, 1, 10, 5, 4, '0', 1, 26, 6]"
262,299,영업,02  533 3944,26.0,156816,서울특별시 동작구 사당동 143-5 ,서울특별시 동작구 동작대로25길 52-8 1층 (사당동),7008.0,잘란잘란온이수,20201100000000.0,U,2020-11-07 2:40,호프/통닭,198121.9158,442554.1115,호프/통닭,1105996333,"['0', '0', '0', '0', '0', 1, '0', '0', '0', '0', '0', '0', '0', '0', '0']"
263,300,영업,,46.13,156811,서울특별시 동작구 대방동 407-38 ,서울특별시 동작구 여의대방로24길 137 2층 102호 (대방동),7055.0,스토밍키친,20220200000000.0,U,2022-02-12 2:40,한식,193540.5228,444117.0325,한식,1922550906,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
264,301,영업,02  821 3038,21.64,156821,서울특별시 동작구 사당동 297-2번지 ,서울특별시 동작구 사당로16길 52-1 (사당동),7018.0,전이랑 술이랑,20120100000000.0,I,2018-08-31 23:59,한식,197456.542,442140.2794,한식,1499092732,"[1, 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
265,303,영업,02  824 4707,103.2,156860,서울특별시 동작구 흑석동 102-1번지 2층 ,서울특별시 동작구 서달로 167 (흑석동2층),6972.0,모그,20200600000000.0,U,2020-06-13 2:40,경양식,196641.4933,445096.1352,경양식,20895972,"['0', 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
266,304,영업,,29.55,156840,서울특별시 동작구 상도동 235-37 ,서울특별시 동작구 성대로29길 1 1층 (상도동),6962.0,순살만공격,20220100000000.0,U,2022-01-28 2:40,기타,194606.3065,444102.2767,기타,1362880723,"[30, 5, 10, 12, 1, '0', '0', '0', 9, '0', '0', '0', '0', 5, '0']"
267,305,영업,02 8125918,29.31,156859,서울특별시 동작구 흑석동 86-95 ,서울특별시 동작구 서달로6길 14 (흑석동),6987.0,스마일,20210800000000.0,U,2021-08-14 2:40,분식,196534.653,444577.1687,분식,1518789791,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
268,306,영업,02 8133413,38.55,156860,서울특별시 동작구 흑석동 180-4번지 ,서울특별시 동작구 흑석로 115 (흑석동),6909.0,홍루이젠흑석중앙대점,20190800000000.0,U,2019-08-15 2:40,한식,196518.2512,445174.86,한식,1607450476,"[64, 17, 18, 2, 7, 23, 2, '0', 10, '0', 2, '0', '0', 9, '0']"
269,307,영업,02  583 7979,200.0,156816,서울특별시 동작구 사당동 147-81번지 ,서울특별시 동작구 동작대로27가길 44 (사당동),7008.0,이수한신,20180200000000.0,I,2018-08-31 23:59,한식,198243.2088,442610.758,한식,20268344,"[70, 18, 15, '0', '0', 5, 1, '0', 12, 6, 1, '0', '0', '0', '0']"
270,308,영업,02  64067281,20.0,156803,서울특별시 동작구 노량진동 231-173 ,서울특별시 동작구 장승배기로 136 (노량진동),6924.0,전봇대곱창,20210900000000.0,U,2021-09-18 2:40,한식,194656.5432,445271.3938,한식,20876688,"[10, 10, 4, 1, '0', '0', '0', '0', '0', '0', 1, '0', '0', 1, '0']"
271,309,영업,02  824 9247,61.88,156838,서울특별시 동작구 상도동 195-25 ,서울특별시 동작구 상도로22길 8 1층 (상도동),6959.0,정chef초밥&참치,20211200000000.0,U,2021-12-07 2:40,일식,194311.5972,444511.7042,일식,1626010495,"[13, 13, 9, '0', 6, 1, '0', 1, 3, '0', 1, '0', '0', 11, '0']"
272,310,영업,,25.0,156815,서울특별시 동작구 사당동 127-49 ,서울특별시 동작구 동작대로29길 57 1층 (사당동),7008.0,신참떡볶이,20210300000000.0,U,2021-03-28 2:40,분식,198062.4562,442924.6284,분식,1009788316,"[22, 9, 5, 2, 6, 7, '0', '0', 2, '0', '0', '0', 1, 4, '0']"
273,311,영업,264010504,71.4,156030,서울특별시 동작구 상도동 507-11 ,서울특별시 동작구 상도로61길 54 1층 (상도동),7027.0,스톤504,20211000000000.0,U,2021-10-28 2:40,경양식,196195.7575,443603.3667,경양식,36778913,"[66, 26, 5, 5, '0', 17, 24, 19, 9, 5, 2, '0', 1, 12, 7]"
274,312,영업,,20.36,156800,서울특별시 동작구 노량진동 71-2번지 이데아빌딩 ,서울특별시 동작구 노량진로 146 이데아빌딩 105호 (노량진동),6922.0,향토밥상,20200300000000.0,U,2020-03-08 2:40,한식,194812.5931,445692.6262,한식,1006833539,"[13, 8, 6, 2, 11, 1, '0', 1, 3, '0', '0', '0', '0', 3, 1]"
275,313,영업,02 8171549,23.6,156832,서울특별시 동작구 상도동 368-50 ,서울특별시 동작구 장승배기로 76 (상도동),6963.0,케리홈치킨,20201100000000.0,U,2020-11-26 2:40,통닭(치킨),194574.5977,444689.1503,통닭(치킨),19993485,"[3, 1, 2, '0', '0', 1, '0', '0', '0', '0', '0', '0', '0', 1, '0']"
276,316,영업,,26.4,156815,서울특별시 동작구 사당동 89-10번지 ,서울특별시 동작구 동작대로29가길 20 1층 (사당동),6997.0,옹심이쇠고기국수집,20191100000000.0,I,2019-11-21 0:23,한식,198306.272,442966.2962,한식,1122425306,"[6, 2, 4, 3, 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', 1]"
277,317,영업,,23.25,156807,서울특별시 동작구 대방동 11-18,서울특별시 동작구 등용로 57 1층 (대방동),6947.0,청춘닭꼬치 대방점,20220700000000.0,U,2021-12-06 22:07,호프/통닭,193955.376,444899.4156,,1697769605,"[2, '0', 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', 1, '0']"
278,318,영업,,37.37,156030,서울특별시 동작구 상도동 903 e편한세상 상도 노빌리티 ,서울특별시 동작구 만양로 6 상가동 101호 (상도동 e편한세상 상도 노빌리티),6919.0,프랭크버거 상도역점,20210800000000.0,I,2021-08-04 0:22,기타,,,기타,1067356003,"[471, 117, 166, 24, 158, 143, 19, 5, 30, 1, 6, '0', 5, 196, 7]"
279,320,영업,,54.84,156861,서울특별시 동작구 흑석동 223-15번지 ,서울특별시 동작구 흑석로8길 7 지층 (흑석동),6973.0,토크넌센스,20191000000000.0,U,2019-10-27 2:40,기타,196362.4339,444957.0046,기타,1194268657,"['0', 3, '0', '0', '0', '0', 5, '0', 1, '0', '0', '0', '0', '0', '0']"
280,322,영업,02 5824191,11.67,156883,서울특별시 동작구 사당동 232-25번지 ,서울특별시 동작구 사당로16가길 89 (사당동),7009.0,그냥갈수없잖아,20200500000000.0,U,2020-05-14 2:40,기타,197182.1072,442507.2383,기타,37402407,"[23, 12, 9, '0', '0', 1, '0', '0', 2, 3, '0', '0', '0', '0', '0']"
281,323,영업,02  32802430,23.1,156030,서울특별시 동작구 상도동 470-9 ,서울특별시 동작구 상도로52길 28 1층 101호 (상도동),7033.0,브라운필 상도힐스테이트점,20220300000000.0,I,2022-03-17 0:22,기타,195562.8696,443895.6723,기타,1840747436,"['0', 42, 33, '0', '0', 33, 17, '0', 13, '0', 6, '0', 3, '0', '0']"
282,324,영업,02  812 6953,23.76,156836,서울특별시 동작구 상도1동 355-2 ,서울특별시 동작구 상도로47길 17 (상도1동),6970.0,도담죽,20200800000000.0,U,2020-09-02 2:40,경양식,195658.634,444218.762,경양식,1886955563,"[23, 17, 3, 8, 5, 5, 1, 1, 2, 1, '0', '0', '0', 6, '0']"
283,326,영업,,52.0,156824,서울특별시 동작구 사당동 1003-2 성보빌딩 ,서울특별시 동작구 사당로 276 1층 (사당동),7013.0,카페재인,20201100000000.0,U,2020-11-25 2:40,기타,198026.7005,442414.9923,기타,1055244173,"['0', 9, 4, '0', '0', 11, 12, '0', 1, '0', 1, '0', 2, '0', '0']"
284,327,영업,02  535 8245,37.06,156090,서울특별시 동작구 사당동 1159 래미안 로이파크 ,서울특별시 동작구 사당로23길 112 제전면상가동 103호 (사당동 래미안 로이파크),7001.0,자가제빵 선명희피자 사당점,20210300000000.0,I,2021-03-11 0:23,기타,197566.7547,442846.3827,기타,1722122705,"[217, 116, 162, 55, 3, 94, 3, 1, 21, '0', 1, '0', '0', 106, '0']"
285,328,영업,,35.0,156839,서울특별시 동작구 상도동 324-57 광성빌딩 ,서울특별시 동작구 국사봉1길 21 광성빌딩 (상도동),7041.0,사나운치킨,20201000000000.0,U,2020-10-24 2:40,호프/통닭,193714.0341,444097.6482,호프/통닭,1794760733,"[132, 40, 110, 30, 8, 9, 4, 1, 4, 1, '0', '0', '0', 27, 5]"
286,329,영업,,6.86,156800,서울특별시 동작구 노량진동 13-6 노량진수산물도매시장 ,서울특별시 동작구 노들로 674 2층 매점11호 (노량진동),6900.0,오군분식,20210100000000.0,U,2021-01-09 2:40,분식,194346.1567,445823.5009,분식,1936880688,"[7, 4, '0', 1, '0', '0', '0', '0', 1, '0', '0', '0', '0', 1, '0']"
287,330,영업,02 8269991,33.0,156842,서울특별시 동작구 상도동 217-10 양녕회관 ,서울특별시 동작구 양녕로 174 양녕회관 1층 102호 (상도동),7037.0,지코바상도1호점,20220300000000.0,U,2022-03-17 2:40,호프/통닭,194904.1634,443835.1346,호프/통닭,37898315,"[17, 6, 1, 1, '0', 2, '0', 1, 1, '0', 1, '0', '0', 3, '0']"
288,331,영업,,13.2,156030,서울특별시 동작구 상도동 506-10번지 1층 ,서울특별시 동작구 사당로 38 (상도동1층),7027.0,만나식당,20110700000000.0,I,2018-08-31 23:59,한식,196268.6816,443612.8151,한식,31400711,"[1, '0', 1, 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
289,332,영업,02535 7135,56.5,156816,서울특별시 동작구 사당동 145-13번지 ,서울특별시 동작구 동작대로27가길 38 (사당동),7008.0,이수역점홍콩반점,20171200000000.0,I,2018-08-31 23:59,한식,198246.8363,442635.1228,한식,31044487,"[142, 54, 76, 34, 38, 9, 3, '0', 4, 3, 2, '0', 3, 15, 5]"
