"업소아이디","업소명","분류코드","분류코드명","업소 주소","업소 전화번호","추천수","상품명","상품가격(일반)(원)"
"00009299","싸리골","001","한식","서울특별시 구로구 구로중앙로22길 7 (구로동)","02-862-1323","0","정식","6000"
"00009299","싸리골","001","한식","서울특별시 구로구 구로중앙로22길 7 (구로동)","02-862-1323","0","불고기쌈밥","7000"
"00009298","북경","002","중식","서울특별시 동작구 상도로37길 21 (상도1동)","822-8022","0","짬뽕","5500"
"00009298","북경","002","중식","서울특별시 동작구 상도로37길 21 (상도1동)","822-8022","0","짜장면","4000"
"00009297","전라도 시래기국밥","001","한식","서울특별시 동작구 여의대방로24길 97 (대방동)","821-5202","0","백반","7000"
"00009296","우정식당","001","한식","서울특별시 동작구 노량진로8길 39 (노량진동)","821-8156","0","김치찌개","6000"
"00009295","단비분식","001","한식","서울특별시 동작구 흑석로9길 13 (흑석동)","817-8852","0","제육볶음","6000"
"00009295","단비분식","001","한식","서울특별시 동작구 흑석로9길 13 (흑석동)","817-8852","0","비빔밥","5000"
"00009294","사과나무","003","경양식일식","서울특별시 동작구 흑석로9길 7 (흑석동)","825-1831","0","왕돈까스","7000"
"00009293","유정쌈밥","001","한식","서울특별시 동작구 서달로13길 5-14 (흑석동)","816-0338","0","쌈밥정식(국내산)","10000"
"00009293","유정쌈밥","001","한식","서울특별시 동작구 서달로13길 5-14 (흑석동)","816-0338","0","쌈밥정식(수입산)","9000"
"00009292","남원집","001","한식","서울특별시 동작구 여의대방로24가길 8 (대방동)","835-7066","0","보쌈정식","7000"
"00009291","노들나루 밥상","001","한식","서울특별시 동작구 만양로18길 19-3 (노량진동)","815-1409","0","삼겹살 쌈밥 정식","6500"
"00009290","와가마마","003","경양식일식","서울특별시 동작구 만양로14길 12 (노량진동)","823-2225","0","돈까스","7000"
"00009289","은혜식당","001","한식","서울특별시 동작구 사당로9가길 55 (사당동 대창센시티아파트)","592-8007","0","제육볶음","7000"
"00009289","은혜식당","001","한식","서울특별시 동작구 사당로9가길 55 (사당동 대창센시티아파트)","592-8007","0","김치찌개","7000"
"00009288","내고향 나주곰탕","001","한식","서울특별시 동작구 사당로 183 (사당동)","3476-2999","0","우거지곰탕","9000"
"00009288","내고향 나주곰탕","001","한식","서울특별시 동작구 사당로 183 (사당동)","3476-2999","0","나주곰탕","10000"
"00009287","통삼겹구이 5900","001","한식","서울특별시 동작구 보라매로 93 (신대방동)","826-9285","0","오리로스주물럭(200g)","8000"
"00009287","통삼겹구이 5900","001","한식","서울특별시 동작구 보라매로 93 (신대방동)","826-9285","0","삼겹살(수입산 180g)","7900"
"00009286","삼호정","001","한식","서울특별시 동작구 여의대방로24길 50 (신대방동)","825-6023","0","삼계탕","12000"
"00009286","삼호정","001","한식","서울특별시 동작구 여의대방로24길 50 (신대방동)","825-6023","0","김치찌개","6000"
"00009285","이고시다","001","한식","서울특별시 동작구 여의대방로22길 98 (신대방동)","821-7007","0","알탕","7000"
"00009285","이고시다","001","한식","서울특별시 동작구 여의대방로22길 98 (신대방동)","821-7007","0","해물순두부찌개","6000"
"00009284","성상등갈비","001","한식","서울특별시 동작구 신대방길 108 (신대방동)","848-1151","0","냉면","7000"
"00009284","성상등갈비","001","한식","서울특별시 동작구 신대방길 108 (신대방동)","848-1151","0","등갈비(350g)","14000"
"00009283","주연헤어센스","005","이 미용업","서울특별시 마포구 희우정로10길 30 (망원동)","02-332-1777","0","커트","7000"
"00009283","주연헤어센스","005","이 미용업","서울특별시 마포구 희우정로10길 30 (망원동)","02-332-1777","0","파마","20000"
"00009282","웰빙뚝배기","001","한식","서울특별시 마포구 동교로12길 21 (서교동)","02-982-0652","0","백반","6000"
"00009281","다인","001","한식","서울특별시 강동구 양재대로147길 7 (명일동)","02-428-2824","0","뚝배기청국장","6000"
"00009281","다인","001","한식","서울특별시 강동구 양재대로147길 7 (명일동)","02-428-2824","0","김치찌개","7000"
"00009281","다인","001","한식","서울특별시 강동구 양재대로147길 7 (명일동)","02-428-2824","0","점심식사","10000"
"00009280","제일정육식당","001","한식","서울특별시 동대문구 장한로10길 45 (장안동) 지하1층","02-2242-9925","0","제육볶음","5000"
"00009280","제일정육식당","001","한식","서울특별시 동대문구 장한로10길 45 (장안동) 지하1층","02-2242-9925","0","삼겹살(600g)","15000"
"00009279","가정식당","001","한식","서울특별시 강남구 학동로77길 20 (청담동)","02-514-8009","0","된장찌개","7000"
"00009279","가정식당","001","한식","서울특별시 강남구 학동로77길 20 (청담동)","02-514-8009","0","비빔밥","7000"
"00009279","가정식당","001","한식","서울특별시 강남구 학동로77길 20 (청담동)","02-514-8009","0","김치찌개","7000"
"00009278","서울밥집","001","한식","서울특별시 관악구 관천로 36-1 (신림동)","없음","0","제육볶음","5900"
"00009278","서울밥집","001","한식","서울특별시 관악구 관천로 36-1 (신림동)","없음","0","비빔밥","4900"
"00009278","서울밥집","001","한식","서울특별시 관악구 관천로 36-1 (신림동)","없음","0","김치찌개","5900"
"00009278","서울밥집","001","한식","서울특별시 관악구 관천로 36-1 (신림동)","없음","0","순두부찌개","4900"
"00009277","신림국수","001","한식","서울특별시 관악구 신림동7길 51 (신림동)","02-883-9242","0","바지락칼국수","5000"
"00009277","신림국수","001","한식","서울특별시 관악구 신림동7길 51 (신림동)","02-883-9242","0","야채비빔밥","5000"
"00009277","신림국수","001","한식","서울특별시 관악구 신림동7길 51 (신림동)","02-883-9242","0","멸치국수","4000"
"00009276","이모네식당","001","한식","서울특별시 관악구 봉천로 575-1 (봉천동)","02-872-1233","0","청국장","6000"
"00009276","이모네식당","001","한식","서울특별시 관악구 봉천로 575-1 (봉천동)","02-872-1233","0","된장찌개","5000"
"00009276","이모네식당","001","한식","서울특별시 관악구 봉천로 575-1 (봉천동)","02-872-1233","0","김치찌개","6000"
"00009275","플러스카페","004","기타외식업(다방패스트푸드등)","서울특별시 종로구 삼봉로 43 (수송동) 종로구청 본관1층","02-6247-9926","0","아메리카노","1900"
"00009275","플러스카페","004","기타외식업(다방패스트푸드등)","서울특별시 종로구 삼봉로 43 (수송동) 종로구청 본관1층","02-6247-9926","0","카페라떼","2700"
"00009274","진차돌","001","한식","서울특별시 종로구 종로35길 39 (효제동) 1층 102호","02-745-2516","0","삼겹살","8900"
"00009274","진차돌","001","한식","서울특별시 종로구 종로35길 39 (효제동) 1층 102호","02-745-2516","0","차돌박이","7900"
"00009273","만족숯불갈비","001","한식","서울특별시 종로구 종로53길 7-2 (창신동)","02-765-1298","0","삼겹살","10000"
"00009273","만족숯불갈비","001","한식","서울특별시 종로구 종로53길 7-2 (창신동)","02-765-1298","0","돼지갈비","9000"
"00009272","미시간모텔","008","숙박업(호텔여관)","서울특별시 종로구 난계로29길 43 (숭인동)","02-2252-0820","0","숙박료","40000"
"00009271","카라모텔","008","숙박업(호텔여관)","서울특별시 종로구 수표로26길 3 (낙원동)","02-741-4455","0","특실","40000"
"00009271","카라모텔","008","숙박업(호텔여관)","서울특별시 종로구 수표로26길 3 (낙원동)","02-741-4455","0","일반실","30000"
"00009270","구대회커피","004","기타외식업(다방패스트푸드등)","서울특별시 마포구 창전로2길 9 (신수동)","02-716-8739","0","아메리카노","2500"
"00009270","구대회커피","004","기타외식업(다방패스트푸드등)","서울특별시 마포구 창전로2길 9 (신수동)","02-716-8739","0","카페라떼","2500"
"00009269","유나헤어","005","이 미용업","서울특별시 마포구 방울내로 40 1층 (망원동)","02-704-8289","0","커트","10000"
"00009269","유나헤어","005","이 미용업","서울특별시 마포구 방울내로 40 1층 (망원동)","02-704-8289","0","파마","25000"
"00009268","망원시장홍두깨손칼국수","001","한식","서울특별시 마포구 망원로8길 29 (망원동)","02-6012-7139","0","손수제비","4000"
"00009268","망원시장홍두깨손칼국수","001","한식","서울특별시 마포구 망원로8길 29 (망원동)","02-6012-7139","0","손칼국수","4500"
"00009268","망원시장홍두깨손칼국수","001","한식","서울특별시 마포구 망원로8길 29 (망원동)","02-6012-7139","0","옛날 손짜장","4500"
"00009267","차이나는만두","002","중식","서울특별시 마포구 백범로 205 (신공덕동 마포펜트라우스)","02-702-7176","0","짬뽕","6000"
"00009267","차이나는만두","002","중식","서울특별시 마포구 백범로 205 (신공덕동 마포펜트라우스)","02-702-7176","0","짜장면","5000"
"00009266","경성커피컴퍼니","004","기타외식업(다방패스트푸드등)","서울특별시 마포구 삼개로 7-1 (도화동)","","0","아메리카노","2500"
"00009266","경성커피컴퍼니","004","기타외식업(다방패스트푸드등)","서울특별시 마포구 삼개로 7-1 (도화동)","","0","카페라떼","3000"
"00009265","커피농부와정원","004","기타외식업(다방패스트푸드등)","서울특별시 마포구 월드컵로42길 14 102호 (상암동)","02-307-0123","0","아메리카노","2000"
"00009265","커피농부와정원","004","기타외식업(다방패스트푸드등)","서울특별시 마포구 월드컵로42길 14 102호 (상암동)","02-307-0123","0","카페라떼","3500"
"00009264","냠냠분식","001","한식","서울특별시 마포구 모래내로7길 89 1층 2호(성산동)","","0","김밥","2500"
"00009264","냠냠분식","001","한식","서울특별시 마포구 모래내로7길 89 1층 2호(성산동)","","0","물냉면","6000"
"00009264","냠냠분식","001","한식","서울특별시 마포구 모래내로7길 89 1층 2호(성산동)","","0","신라면","3500"
"00009263","지영헤어샵","005","이 미용업","서울특별시 마포구 백범로 199 지하1층 109호(신공덕동)","02-707-2551","0","커트","10000"
"00009263","지영헤어샵","005","이 미용업","서울특별시 마포구 백범로 199 지하1층 109호(신공덕동)","02-707-2551","0","파마","30000"
"00009261","문가네식당","001","한식","서울특별시 강서구 화곡로61길 64 (등촌동 녹십초훼미리타운)","02-3661-0094","0","김치찌개","6000"
"00009261","문가네식당","001","한식","서울특별시 강서구 화곡로61길 64 (등촌동 녹십초훼미리타운)","02-3661-0094","0","된장찌개","6000"
"00009260","그린미용실","005","이 미용업","서울특별시 강서구 월정로30길 47 (화곡동)","02-2697-6254","0"," 미용료(파마) ","20000"
"00009260","그린미용실","005","이 미용업","서울특별시 강서구 월정로30길 47 (화곡동)","02-2697-6254","0","미용료(커트)","7000"
"00009259","복음미용실","005","이 미용업","서울특별시 강서구 공항대로65길 51 (염창동 대경캐슬)","02-3664-2822","0"," 미용료(파마) ","25000"
"00009259","복음미용실","005","이 미용업","서울특별시 강서구 공항대로65길 51 (염창동 대경캐슬)","02-3664-2822","0","미용료(커트)","5000"
"00009258","삼성이발관","005","이 미용업","서울특별시 도봉구 도봉로169나길 38 지상 1층 (도봉동)","","0","이발(경로우대)","3000"
"00009258","삼성이발관","005","이 미용업","서울특별시 도봉구 도봉로169나길 38 지상 1층 (도봉동)","","0","이발","5000"
